indNames,01_GIFT,02_GIFTff,03_BEST,04_ExCEL,05_Molobicus,06_NileXMoss,07_Abbassa_10,08_Chitralada,09_FaST,10_Mossambicus,GENOGain,RIA1,Similarity,pop,country
Q6-1917,4.44E-236,2.09E-215,3.66E-230,1.00E-228,3.93E-22,8.40E-111,3.16E-296,2.53E-204,0,1,0,0,10_Mossambicus,HH_191,Unspecified
Q6-1919,2.69E-251,7.40E-230,3.71E-244,1.51E-241,1.45E-23,1.01E-119,0.00E+00,4.01E-216,0,1,0,0,10_Mossambicus,HH_196,Unspecified
Q6-1921,1.76E-223,2.22E-204,6.99E-215,1.90E-214,2.23E-18,2.73E-95,2.26E-282,3.89E-197,0,1,0,0,10_Mossambicus,HH_203,Unspecified
Q6-1922,1.20E-229,2.73E-209,7.10E-217,4.70E-219,5.69E-06,7.84E-103,1.89E-276,5.33E-201,0,0.999994314,0,0,10_Mossambicus,HH_207,Unspecified
Q6-1923,1.02E-230,2.04E-211,2.00E-221,4.44E-223,2.05E-10,1.56E-112,2.15E-288,5.81E-199,0,1,0,0,10_Mossambicus,HH_190,Unspecified
Q6-1926,2.55E-239,1.94E-217,1.58E-228,5.71E-226,0.026802261,1.15E-112,7.24E-292,1.46E-208,0,0.973197739,0,0,10_Mossambicus,HH_199,Unspecified
Q6-1927,2.09E-240,8.57E-220,2.97E-233,4.48E-232,5.10E-16,2.31E-116,2.16E-299,6.68E-206,0,1,0,0,10_Mossambicus,HH_182,Unspecified
Q6-1928,3.43E-246,3.10E-228,1.04E-236,1.95E-232,6.84E-15,2.67E-119,1.28E-305,3.98E-213,0,1,0,0,10_Mossambicus,HH_175,Unspecified
Q6-1929,2.30E-233,4.79E-212,1.91E-227,1.60E-223,4.08E-05,3.10E-111,3.60E-291,2.84E-202,0,0.999959248,0,0,10_Mossambicus,HH_202,Unspecified
Q6-1930,2.92E-237,1.02E-218,2.20E-233,9.79E-229,2.43E-17,1.53E-113,4.09E-290,3.46E-208,0,1,0,0,10_Mossambicus,HH_178,Unspecified
Q6-1933,3.82E-230,1.06E-208,7.45E-220,2.35E-215,1.62E-21,2.52E-99,5.94E-277,7.42E-201,0,1,0,0,10_Mossambicus,HH_184,Unspecified
Q6-1934,3.61E-227,1.62E-207,1.34E-223,6.87E-221,0.893451431,4.68E-111,6.66E-281,1.13E-200,0,0.106548569,0,0,05_Molobicus,HH_202,Unspecified
Q6-1935,7.01E-237,1.89E-217,1.95E-233,2.77E-226,9.07E-22,4.81E-115,1.21E-295,4.11E-201,0,1,0,0,10_Mossambicus,HH_197,Unspecified
Q6-1936,1.77E-236,2.34E-218,4.40E-227,6.38E-229,1.97E-14,1.96E-111,3.99E-297,1.26E-208,0,1,0,0,10_Mossambicus,HH_175,Unspecified
Q6-1938,1.91E-243,3.03E-223,1.64E-235,1.16E-231,9.65E-23,2.08E-114,4.57E-299,8.82E-212,0,1,0,0,10_Mossambicus,HH_186,Unspecified
Q6-1939,1.27E-230,9.01E-211,1.01E-230,4.71E-222,5.17E-05,3.68E-110,2.86E-294,1.97E-201,0,0.999948324,0,0,10_Mossambicus,HH_200,Unspecified
Q6-1940,4.39E-237,9.00E-216,5.08E-224,1.45E-225,4.97E-08,2.69E-113,3.51E-295,3.23E-205,0,0.99999995,0,0,10_Mossambicus,HH_200,Unspecified
Q6-1941,1.39E-141,6.13E-140,3.06E-194,1.70E-162,9.92E-218,7.15E-152,1.21E-220,5.98E-141,6.92E-275,2.48E-277,2.84E-18,1,RIA1,HH_195,Unspecified
Q6-1942,2.59E-246,3.68E-227,6.00E-237,4.54E-236,8.39E-18,3.33E-120,1.45E-307,5.60E-217,0,1,0,0,10_Mossambicus,HH_209,Unspecified
Q6-1943,5.85E-230,3.41E-211,1.23E-221,5.66E-219,6.23E-14,8.55E-108,1.52E-283,5.29E-198,0,1,0,0,10_Mossambicus,HH_210,Unspecified
Q6-1944,5.54E-244,5.50E-225,1.57E-234,3.73E-231,1.72E-12,6.53E-118,2.06E-300,2.13E-216,0,1,0,0,10_Mossambicus,HH_210,Unspecified
Q6-1945,1.02E-238,1.48E-216,2.14E-227,1.21E-225,1.09E-13,2.12E-117,6.06E-292,7.70E-213,0,1,0,0,10_Mossambicus,HH_205,Unspecified
Q6-1946,7.72E-234,6.18E-216,4.76E-233,1.86E-228,1.59E-18,1.14E-110,1.75E-290,3.58E-209,0,1,0,0,10_Mossambicus,HH_190,Unspecified
Q6-1947,4.74E-244,2.78E-225,3.32E-240,4.09E-235,4.61E-16,3.63E-119,2.00E-299,5.86E-217,0,1,0,0,10_Mossambicus,HH_186,Unspecified
Q6-1948,3.24E-229,5.83E-211,6.88E-223,1.99E-224,0.03836312,4.04E-108,1.00E-288,6.08E-202,0,0.96163688,0,0,10_Mossambicus,HH_174,Unspecified
Q6-1949,2.94E-236,3.08E-216,7.11E-229,5.91E-226,5.32E-15,3.35E-107,4.10E-286,4.00E-205,0,1,0,0,10_Mossambicus,HH_194,Unspecified
Q6-1951,2.37E-216,2.25E-196,2.29E-215,1.44E-211,0.982583805,1.41E-103,2.20E-281,2.19E-190,0,0.017416195,0,0,05_Molobicus,HH_209,Unspecified
Q6-1953,2.31E-231,4.60E-211,1.28E-226,5.00E-219,0.040275417,4.87E-112,4.61E-293,1.48E-203,0,0.959724583,0,0,10_Mossambicus,HH_175,Unspecified
Q6-1955,8.80E-241,7.94E-222,5.87E-231,1.58E-228,1.25E-10,5.33E-119,9.43E-295,7.01E-214,0,1,0,0,10_Mossambicus,HH_181,Unspecified
Q6-1956,3.97E-248,1.09E-225,4.40E-234,2.56E-235,1.11E-17,4.66E-117,8.83E-301,9.95E-216,0,1,0,0,10_Mossambicus,HH_194,Unspecified
Q6-1958,1.09E-246,6.60E-226,1.72E-241,3.85E-241,4.94E-16,3.79E-119,3.99E-295,6.08E-217,0,1,0,0,10_Mossambicus,HH_199,Unspecified
Q6-1959,6.87E-237,4.30E-215,4.48E-225,1.61E-226,5.96E-05,9.77E-115,2.10E-299,1.26E-212,0,0.99994041,0,0,10_Mossambicus,HH_183,Unspecified
Q6-1964,2.83E-224,6.37E-207,1.18E-228,4.57E-219,0.999999995,2.10E-110,7.99E-272,2.30E-196,0,4.77E-09,0,0,05_Molobicus,HH_181,Unspecified
Q6-1965,1.10E-225,2.77E-206,3.13E-225,5.27E-220,9.22E-12,8.23E-107,8.51E-277,1.77E-202,0,1,0,0,10_Mossambicus,HH_188,Unspecified
Q6-1966,6.68E-237,7.32E-214,1.15E-231,2.43E-224,9.94E-15,4.29E-109,6.72E-284,3.42E-205,0,1,0,0,10_Mossambicus,HH_207,Unspecified
Q6-1967,7.20E-240,4.00E-220,7.55E-230,2.76E-231,0.000185555,3.44E-119,1.40E-300,6.15E-208,0,0.999814445,0,0,10_Mossambicus,HH_192,Unspecified
Q6-1968,3.11E-234,1.42E-213,4.07E-224,2.97E-222,1.22E-05,9.31E-113,4.34E-288,4.39E-205,0,0.999987758,0,0,10_Mossambicus,HH_193,Unspecified
Q6-1970,6.33E-240,2.14E-221,1.37E-240,2.33E-235,4.39E-20,2.47E-114,3.41E-292,1.51E-210,0,1,0,0,10_Mossambicus,HH_183,Unspecified
Q6-1971,2.19E-235,1.09E-217,5.88E-232,3.00E-226,4.71E-15,7.21E-110,1.66E-289,2.36E-204,0,1,0,0,10_Mossambicus,HH_190,Unspecified
Q6-1972,1.09E-236,1.46E-218,3.77E-230,5.47E-229,1.08E-06,8.92E-116,3.45E-295,9.40E-211,0,0.999998924,0,0,10_Mossambicus,HH_208,Unspecified
Q6-1974,3.05E-235,3.40E-216,1.93E-226,1.81E-228,1.80E-16,8.38E-111,1.46E-286,5.98E-208,0,1,0,0,10_Mossambicus,HH_201,Unspecified
Q6-1975,2.14E-250,2.05E-227,3.30E-235,2.12E-236,3.97E-14,2.63E-123,2.84E-297,1.20E-214,0,1,0,0,10_Mossambicus,HH_175,Unspecified
Q6-1976,1.34E-234,3.22E-216,9.59E-234,5.02E-226,2.21E-17,1.39E-108,2.69E-279,1.40E-209,0,1,0,0,10_Mossambicus,HH_177,Unspecified
Q6-1977,3.52E-246,4.64E-225,3.79E-234,7.54E-235,4.34E-14,9.43E-121,6.76E-305,2.11E-216,0,1,0,0,10_Mossambicus,HH_203,Unspecified
Q6-1978,4.21E-238,3.20E-218,3.63E-232,4.57E-234,0.99687929,2.41E-116,5.63E-290,2.38E-211,0,0.00312071,0,0,05_Molobicus,HH_204,Unspecified
Q6-1979,6.36E-244,3.52E-220,8.79E-235,2.34E-229,7.61E-15,3.43E-118,6.17E-298,6.17E-212,0,1,0,0,10_Mossambicus,HH_187,Unspecified
Q6-1982,3.09E-242,1.98E-223,8.49E-230,2.58E-226,1.09E-06,6.46E-114,1.52E-287,2.17E-211,0,0.999998912,0,0,10_Mossambicus,HH_191,Unspecified
Q6-1983,1.21E-241,1.11E-221,8.16E-230,1.14E-229,1.33E-18,6.17E-115,3.10E-300,8.79E-211,0,1,0,0,10_Mossambicus,HH_186,Unspecified
Q6-1985,1.68E-231,3.84E-210,6.20E-224,3.84E-222,0.034901757,5.86E-107,1.39E-289,6.19E-205,0,0.965098243,0,0,10_Mossambicus,HH_201,Unspecified
Q6-1986,2.71E-121,2.40E-117,1.63E-172,6.06E-135,8.19E-194,2.20E-125,5.38E-198,9.46E-125,4.45E-228,1.25E-242,8.32E-11,1,RIA1,HH_195,Unspecified
Q6-1987,3.66E-236,2.36E-215,5.49E-226,5.96E-225,1.84E-05,5.45E-114,1.92E-288,3.09E-202,0,0.999981553,0,0,10_Mossambicus,HH_210,Unspecified
Q6-1988,2.17E-244,2.73E-225,2.15E-243,6.30E-234,5.36E-22,3.94E-113,3.87E-295,4.23E-219,0,1,0,0,10_Mossambicus,HH_174,Unspecified
Q6-1989,4.45E-239,1.85E-220,4.79E-231,4.01E-233,1.98E-11,3.15E-114,4.51E-299,1.75E-209,0,1,0,0,10_Mossambicus,HH_195,Unspecified
Q6-1990,3.81E-233,6.74E-214,6.14E-230,9.66E-226,7.48E-05,1.39E-112,6.49E-288,2.06E-206,0,0.999925156,0,0,10_Mossambicus,HH_208,Unspecified
Q6-1992,7.50E-243,1.42E-219,5.96E-230,8.22E-229,1.43E-09,1.30E-113,3.26E-299,1.45E-208,0,0.999999999,0,0,10_Mossambicus,HH_193,Unspecified
Q6-1993,2.33E-243,3.12E-223,2.66E-239,2.24E-232,6.65E-29,1.92E-111,1.45E-294,2.72E-209,0,1,0,0,10_Mossambicus,HH_202,Unspecified
Q6-1994,2.13E-244,1.90E-222,1.27E-236,4.50E-230,3.47E-10,2.74E-119,1.94E-293,2.04E-207,0,1,0,0,10_Mossambicus,HH_186,Unspecified
Q6-1995,1.47E-239,3.19E-218,7.10E-227,2.94E-230,6.41E-08,6.93E-112,2.18E-286,3.49E-209,0,0.999999936,0,0,10_Mossambicus,HH_201,Unspecified
Q6-1996,1.12E-249,3.43E-227,8.57E-238,3.88E-236,4.89E-11,2.01E-122,2.04E-299,4.16E-218,0,1,0,0,10_Mossambicus,HH_204,Unspecified
Q6-1998,1.08E-247,6.16E-226,1.97E-237,7.75E-234,3.91E-17,4.27E-117,2.40E-305,2.49E-215,0,1,0,0,10_Mossambicus,HH_200,Unspecified
Q6-1999,4.28E-231,1.03E-211,2.07E-229,3.68E-224,3.77E-09,1.89E-110,5.07E-283,5.71E-204,0,0.999999996,0,0,10_Mossambicus,HH_188,Unspecified
Q6-2000,1.12E-239,4.18E-217,1.06E-223,7.82E-226,1.62E-16,2.60E-113,7.71E-282,2.47E-209,0,1,0,0,10_Mossambicus,HH_191,Unspecified
