"","MATINH","Province_name","Region","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","KYDIEUTRA","app_id","n_app","fert_type","type_other","formula_n","formula_p","formula_k","fert_kg","area_unit","stage","count"
"34360",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,14,23778004014,4,1,2,4,"",20,15,20,50,4,6,2
"34361",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,15,23778004015,4,1,3,4,"",20,15,20,70,4,6,3
"34362",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,15,23778004015,4,2,3,3,"",NA,NA,NA,50,4,8,3
"34363",64,"Tinh Gia Lai","4_Central Highlands",628,23778,4,15,23778004015,4,3,3,1,"",15,15,15,18,4,10,3
"34364",64,"Tinh Gia Lai","4_Central Highlands",634,24004,4,7,24004004007,4,0,2,1,"",46,0,0,8,4,3,2
"34365",64,"Tinh Gia Lai","4_Central Highlands",634,24004,4,7,24004004007,4,1,2,4,"",20,20,15,15,0,5,2
"34366",64,"Tinh Gia Lai","4_Central Highlands",634,24004,4,8,24004004008,4,0,3,4,"",16,16,8,8,4,2,3
"34367",64,"Tinh Gia Lai","4_Central Highlands",634,24004,4,8,24004004008,4,1,3,4,"",16,16,8,8,4,4,3
"34368",64,"Tinh Gia Lai","4_Central Highlands",634,24004,4,8,24004004008,4,2,3,3,"",NA,NA,NA,8,4,13,3
"34369",64,"Tinh Gia Lai","4_Central Highlands",634,24004,4,9,24004004009,4,0,3,1,"",46,0,0,9,4,2,3
"34370",64,"Tinh Gia Lai","4_Central Highlands",634,24004,4,9,24004004009,4,1,3,3,"",NA,NA,NA,7,4,4,3
"34371",64,"Tinh Gia Lai","4_Central Highlands",634,24004,4,9,24004004009,4,2,3,4,"",20,20,15,15,4,6,3
"34372",64,"Tinh Gia Lai","4_Central Highlands",634,24004,4,10,24004004010,4,0,3,1,"",21,0,0,8,4,1,3
"34373",64,"Tinh Gia Lai","4_Central Highlands",634,24004,4,10,24004004010,4,1,3,4,"",46,0,0,7,4,4,3
"34374",64,"Tinh Gia Lai","4_Central Highlands",634,24004,4,10,24004004010,4,2,3,4,"",20,20,15,15,4,6,3
"34375",64,"Tinh Gia Lai","4_Central Highlands",634,24004,4,13,24004004013,4,0,2,1,"",20,20,15,16,4,3,2
"34376",64,"Tinh Gia Lai","4_Central Highlands",634,24004,4,13,24004004013,4,1,2,4,"",30,30,15,45,4,9,2
"34377",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,1,24031004001,4,0,5,3,"",NA,NA,NA,20,4,2,5
"34378",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,1,24031004001,4,1,5,2,"",NA,NA,NA,17,4,3,5
"34379",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,1,24031004001,4,2,5,3,"",NA,NA,NA,18,4,3,5
"34380",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,1,24031004001,4,3,5,4,"",8,10,11,17,4,3,5
"34381",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,1,24031004001,4,4,5,2,"",NA,NA,NA,18,4,3,5
"34382",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,2,24031004002,4,0,2,1,"",13,4,7,18,4,2,2
"34383",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,2,24031004002,4,1,2,2,"",NA,NA,NA,19,4,4,2
"34384",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,3,24031004003,4,0,3,4,"",8,13,4,19,4,3,3
"34385",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,3,24031004003,4,1,3,2,"",NA,NA,NA,19,4,4,3
"34386",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,3,24031004003,4,2,3,3,"",NA,NA,NA,18,4,14,3
"34387",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,5,24031004005,4,0,3,1,"",20,15,25,19,4,4,3
"34388",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,5,24031004005,4,1,3,2,"",NA,NA,NA,18,4,4,3
"34389",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,5,24031004005,4,2,3,4,"",30,0,22,18,4,4,3
"34390",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,6,24031004006,4,0,3,1,"",11,5,7,18,4,3,3
"34391",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,6,24031004006,4,1,3,3,"",NA,NA,NA,18,4,4,3
"34392",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,6,24031004006,4,2,3,2,"",NA,NA,NA,19,4,3,3
"34393",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,7,24031004007,4,0,2,1,"",25,0,24,18,4,2,2
"34394",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,7,24031004007,4,1,2,2,"",NA,NA,NA,19,4,3,2
"34395",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,8,24031004008,4,0,2,2,"",NA,NA,NA,19,4,3,2
"34396",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,8,24031004008,4,1,2,3,"",NA,NA,NA,18,4,4,2
"34397",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,9,24031004009,4,0,3,1,"",10,0,8,18,4,3,3
"34398",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,9,24031004009,4,1,3,2,"",NA,NA,NA,19,4,4,3
"34399",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,9,24031004009,4,2,3,4,"",13,0,5,18,4,5,3
"34400",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,11,24031004011,4,0,2,3,"",NA,NA,NA,19,4,2,2
"34401",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,11,24031004011,4,1,2,2,"",NA,NA,NA,18,4,5,2
"34402",64,"Tinh Gia Lai","4_Central Highlands",635,24031,4,15,24031004015,4,0,1,3,"",NA,NA,NA,19,4,3,1
"34403",64,"Tinh Gia Lai","4_Central Highlands",637,24091,4,1,24091004001,4,0,2,1,"",20,50,15,15,4,3,2
"34404",64,"Tinh Gia Lai","4_Central Highlands",637,24091,4,1,24091004001,4,1,2,1,"",46,0,20,15,4,15,2
"34405",64,"Tinh Gia Lai","4_Central Highlands",637,24091,4,8,24091004008,4,0,2,1,"",20,20,15,10,4,1,2
"34406",64,"Tinh Gia Lai","4_Central Highlands",637,24091,4,8,24091004008,4,1,2,2,"",NA,NA,NA,15,4,5,2
"34407",64,"Tinh Gia Lai","4_Central Highlands",637,24091,4,12,24091004012,4,0,2,4,"",0,0,0,10,3,13,2
"34408",64,"Tinh Gia Lai","4_Central Highlands",637,24091,4,12,24091004012,4,1,2,3,"",NA,NA,NA,7,3,13,2
"34409",64,"Tinh Gia Lai","4_Central Highlands",637,24109,5,8,24109005008,4,0,2,4,"",20,20,15,75,3,13,2
"34410",64,"Tinh Gia Lai","4_Central Highlands",637,24109,5,8,24109005008,4,1,2,4,"",20,20,15,75,3,13,2
"34411",64,"Tinh Gia Lai","4_Central Highlands",637,24109,5,9,24109005009,4,0,3,1,"",21,0,0,10,4,0,3
"34412",64,"Tinh Gia Lai","4_Central Highlands",637,24109,5,9,24109005009,4,1,3,4,"",20,20,15,15,4,4,3
"34413",64,"Tinh Gia Lai","4_Central Highlands",637,24109,5,9,24109005009,4,2,3,4,"",20,20,15,15,4,7,3
"34414",64,"Tinh Gia Lai","4_Central Highlands",637,24109,5,10,24109005010,4,0,1,4,"",20,20,15,20,4,13,1
"34415",64,"Tinh Gia Lai","4_Central Highlands",637,24109,5,15,24109005015,4,0,1,4,"",20,20,15,50,3,7,1
"34416",66,"Tinh Dak Lak","4_Central Highlands",648,24274,4,3,24274004003,4,0,2,4,"",20,20,15,10,4,2,2
"34417",66,"Tinh Dak Lak","4_Central Highlands",648,24274,4,3,24274004003,4,1,2,4,"",20,20,15,15,4,7,2
"34418",66,"Tinh Dak Lak","4_Central Highlands",648,24274,4,4,24274004004,4,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"34419",66,"Tinh Dak Lak","4_Central Highlands",648,24274,4,5,24274004005,4,0,3,4,"",20,20,15,25,4,1,3
"34420",66,"Tinh Dak Lak","4_Central Highlands",648,24274,4,5,24274004005,4,1,3,4,"",20,20,15,20,4,7,3
"34421",66,"Tinh Dak Lak","4_Central Highlands",648,24274,4,5,24274004005,4,2,3,4,"",20,20,15,20,4,11,3
"34422",66,"Tinh Dak Lak","4_Central Highlands",648,24274,4,10,24274004010,4,0,1,3,"",NA,NA,NA,20,4,11,1
"34423",66,"Tinh Dak Lak","4_Central Highlands",648,24274,4,11,24274004011,4,0,1,4,"",20,20,15,15,4,3,1
"34424",66,"Tinh Dak Lak","4_Central Highlands",648,24274,4,13,24274004013,4,0,1,4,"",20,20,15,10,4,3,1
"34425",66,"Tinh Dak Lak","4_Central Highlands",648,24274,4,14,24274004014,4,0,1,3,"",NA,NA,NA,5,3,2,1
"34426",66,"Tinh Dak Lak","4_Central Highlands",648,24274,4,15,24274004015,4,0,2,4,"",20,20,15,15,4,2,2
"34427",66,"Tinh Dak Lak","4_Central Highlands",648,24274,4,15,24274004015,4,1,2,4,"",20,20,15,15,4,10,2
"34428",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,2,24331020002,4,0,3,2,"",NA,NA,NA,10,4,0,3
"34429",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,2,24331020002,4,1,3,1,"",20,10,10,10,4,1,3
"34430",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,2,24331020002,4,2,3,4,"",15,15,15,50,4,15,3
"34431",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,3,24331020003,4,0,2,1,"",30,10,10,10,4,6,2
"34432",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,3,24331020003,4,1,2,4,"",15,15,15,20,4,14,2
"34433",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,4,24331020004,4,0,2,4,"",20,10,10,50,4,3,2
"34434",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,4,24331020004,4,1,2,4,"",15,15,15,50,4,13,2
"34435",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,5,24331020005,4,0,3,4,"",20,10,10,35,4,0,3
"34436",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,5,24331020005,4,1,3,4,"",30,10,10,15,4,5,3
"34437",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,5,24331020005,4,2,3,4,"",15,15,15,20,4,15,3
"34438",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,6,24331020006,4,0,2,4,"",20,20,15,18,4,4,2
"34439",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,6,24331020006,4,1,2,4,"",8,10,15,10,4,5,2
"34440",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,7,24331020007,4,0,4,4,"",20,10,10,50,4,3,4
"34441",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,7,24331020007,4,1,4,4,"",30,10,10,50,4,7,4
"34442",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,7,24331020007,4,2,4,3,"",NA,NA,NA,50,4,9,4
"34443",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,7,24331020007,4,3,4,4,"",15,15,15,50,4,7,4
"34444",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,8,24331020008,4,0,3,4,"",20,20,15,15,4,4,3
"34445",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,8,24331020008,4,1,3,4,"",20,20,15,25,5,5,3
"34446",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,8,24331020008,4,2,3,4,"",20,20,15,22,5,5,3
"34447",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,9,24331020009,4,0,2,4,"",20,20,15,25,4,2,2
"34448",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,9,24331020009,4,1,2,4,"",20,20,15,25,4,8,2
"34449",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,10,24331020010,4,0,2,4,"",20,20,15,15,4,2,2
"34450",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,10,24331020010,4,1,2,4,"",8,10,3,10,4,5,2
"34451",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,11,24331020011,4,0,2,4,"",8,10,3,15,4,6,2
"34452",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,11,24331020011,4,1,2,4,"",20,20,15,12,4,9,2
"34453",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,12,24331020012,4,0,2,4,"",20,20,15,15,4,5,2
"34454",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,12,24331020012,4,1,2,4,"",8,10,3,30,4,5,2
"34455",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,15,24331020015,4,0,4,4,"",20,20,15,20,4,3,4
"34456",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,15,24331020015,4,1,4,4,"",20,20,15,18,4,3,4
"34457",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,15,24331020015,4,2,4,4,"",20,20,15,20,4,2,4
"34458",66,"Tinh Dak Lak","4_Central Highlands",644,24331,20,15,24331020015,4,3,4,4,"",20,20,15,15,4,2,4
"34459",66,"Tinh Dak Lak","4_Central Highlands",651,24376,12,8,24376012008,4,0,3,4,"",20,20,15,18,4,2,3
"34460",66,"Tinh Dak Lak","4_Central Highlands",651,24376,12,8,24376012008,4,1,3,4,"",8,10,3,20,4,6,3
"34461",66,"Tinh Dak Lak","4_Central Highlands",651,24376,12,8,24376012008,4,2,3,4,"",46,0,0,20,4,12,3
"34462",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,1,24457007001,4,0,3,1,"",46,0,0,12,4,3,3
"34463",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,1,24457007001,4,1,3,4,"",16,16,8,25,4,9,3
"34464",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,1,24457007001,4,2,3,4,"",16,8,16,25,4,12,3
"34465",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,2,24457007002,4,0,3,4,"",16,16,8,15,4,5,3
"34466",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,2,24457007002,4,1,3,4,"",16,16,8,20,4,9,3
"34467",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,2,24457007002,4,2,3,4,"",16,16,8,20,4,12,3
"34468",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,3,24457007003,4,0,3,1,"",46,0,0,20,4,4,3
"34469",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,3,24457007003,4,1,3,4,"",16,16,8,25,4,9,3
"34470",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,3,24457007003,4,2,3,4,"",16,16,8,20,4,13,3
"34471",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,6,24457007006,4,0,3,4,"",16,16,8,15,4,3,3
"34472",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,6,24457007006,4,1,3,4,"",16,16,8,20,4,10,3
"34473",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,6,24457007006,4,2,3,4,"",16,8,16,20,4,13,3
"34474",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,7,24457007007,4,0,3,1,"",46,0,0,18,4,4,3
"34475",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,7,24457007007,4,1,3,4,"",16,16,8,25,4,9,3
"34476",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,7,24457007007,4,2,3,4,"",16,16,8,15,4,13,3
"34477",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,8,24457007008,4,0,3,1,"",46,0,0,12,4,3,3
"34478",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,8,24457007008,4,1,3,4,"",16,16,8,28,4,9,3
"34479",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,8,24457007008,4,2,3,4,"",16,16,8,25,4,13,3
"34480",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,9,24457007009,4,0,4,1,"",46,3,4,10,4,2,4
"34481",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,9,24457007009,4,1,4,4,"",16,16,8,15,4,4,4
"34482",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,9,24457007009,4,2,4,4,"",18,4,22,15,4,7,4
"34483",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,9,24457007009,4,3,4,4,"",18,8,14,15,4,12,4
"34484",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,10,24457007010,4,0,4,1,"",46,1,4,10,4,2,4
"34485",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,10,24457007010,4,1,4,4,"",18,4,22,15,4,4,4
"34486",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,10,24457007010,4,2,4,4,"",16,16,0,15,4,7,4
"34487",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,10,24457007010,4,3,4,4,"",18,8,14,15,4,10,4
"34488",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,12,24457007012,4,0,3,1,"",46,1,4,10,4,3,3
"34489",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,12,24457007012,4,1,3,4,"",18,4,22,20,4,6,3
"34490",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,12,24457007012,4,2,3,4,"",16,16,8,20,4,10,3
"34491",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,13,24457007013,4,0,4,1,"",46,1,4,10,4,2,4
"34492",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,13,24457007013,4,1,4,4,"",18,4,22,15,4,4,4
"34493",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,13,24457007013,4,2,4,4,"",18,4,22,15,4,6,4
"34494",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,13,24457007013,4,3,4,4,"",16,16,8,15,4,10,4
"34495",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,14,24457007014,4,0,3,1,"",46,1,4,10,4,6,3
"34496",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,14,24457007014,4,1,3,4,"",16,16,8,20,4,6,3
"34497",66,"Tinh Dak Lak","4_Central Highlands",653,24457,7,14,24457007014,4,2,3,4,"",18,8,14,20,4,10,3
"34498",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,4,24502018004,4,0,3,2,"",NA,NA,NA,20,4,0,3
"34499",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,4,24502018004,4,1,3,1,"",21,0,0,16,4,5,3
"34500",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,4,24502018004,4,2,3,4,"",8,10,3,19,4,11,3
"34501",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,6,24502018006,4,0,3,2,"",NA,NA,NA,20,4,0,3
"34502",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,6,24502018006,4,1,3,1,"",46,0,0,17,4,4,3
"34503",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,6,24502018006,4,2,3,4,"",8,10,3,18,4,8,3
"34504",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,7,24502018007,4,0,3,2,"",NA,NA,NA,25,4,0,3
"34505",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,7,24502018007,4,1,3,1,"",21,0,0,25,5,5,3
"34506",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,7,24502018007,4,2,3,4,"",8,10,3,26,4,8,3
"34507",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,9,24502018009,4,0,3,2,"",NA,NA,NA,20,4,0,3
"34508",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,9,24502018009,4,1,3,1,"",21,0,0,16,4,5,3
"34509",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,9,24502018009,4,2,3,4,"",20,20,15,18,4,13,3
"34510",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,10,24502018010,4,0,3,2,"",NA,NA,NA,18,4,5,3
"34511",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,10,24502018010,4,1,3,1,"",21,0,0,15,4,11,3
"34512",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,10,24502018010,4,2,3,4,"",8,10,3,18,4,11,3
"34513",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,11,24502018011,4,0,2,1,"",21,0,0,17,4,7,2
"34514",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,11,24502018011,4,1,2,4,"",8,10,3,17,4,8,2
"34515",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,12,24502018012,4,0,3,2,"",NA,NA,NA,20,4,0,3
"34516",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,12,24502018012,4,1,3,1,"",46,0,0,15,4,7,3
"34517",66,"Tinh Dak Lak","4_Central Highlands",654,24502,18,12,24502018012,4,2,3,4,"",20,20,15,18,4,9,3
"34518",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,5,24550028005,4,0,2,4,"",18,10,8,50,4,1,2
"34519",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,5,24550028005,4,1,2,4,"",18,10,8,50,4,1,2
"34520",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,6,24550028006,4,0,2,4,"",20,10,8,50,4,1,2
"34521",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,6,24550028006,4,1,2,4,"",16,16,8,50,4,1,2
"34522",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,8,24550028008,4,1,3,4,"",20,20,25,20,4,10,3
"34523",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,8,24550028008,4,2,3,4,"",10,15,15,25,4,10,3
"34524",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,8,24550028008,4,3,3,4,"",20,20,15,20,4,6,3
"34525",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,9,24550028009,4,0,3,4,"",20,20,25,20,4,6,3
"34526",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,9,24550028009,4,1,3,4,"",20,20,15,20,4,9,3
"34527",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,9,24550028009,4,2,3,3,"",NA,NA,NA,20,4,13,3
"34528",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,10,24550028010,4,0,1,4,"",20,15,20,20,4,5,1
"34529",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,11,24550028011,4,0,1,4,"",20,20,15,20,5,16,1
"34530",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,12,24550028012,4,0,3,4,"",16,16,8,25,4,1,3
"34531",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,12,24550028012,4,1,3,3,"",NA,NA,NA,25,4,1,3
"34532",66,"Tinh Dak Lak","4_Central Highlands",657,24550,28,12,24550028012,4,2,3,4,"",16,16,8,25,4,1,3
"34533",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,3,24607007003,4,0,2,1,"",46,0,0,20,4,3,2
"34534",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,3,24607007003,4,1,2,4,"",8,10,3,25,4,9,2
"34535",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,5,24607007005,4,0,2,4,"",20,20,15,20,4,3,2
"34536",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,5,24607007005,4,1,2,1,"",21,0,0,20,4,6,2
"34537",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,6,24607007006,4,0,2,1,"",46,0,0,17,4,3,2
"34538",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,6,24607007006,4,1,2,4,"",8,10,3,20,4,8,2
"34539",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,7,24607007007,4,0,2,1,"",46,0,0,17,4,3,2
"34540",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,7,24607007007,4,1,2,1,"",46,0,0,20,4,7,2
"34541",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,8,24607007008,4,0,3,4,"",20,20,15,20,4,2,3
"34542",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,8,24607007008,4,1,3,1,"",46,0,0,20,4,10,3
"34543",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,8,24607007008,4,2,3,4,"",20,20,15,20,4,14,3
"34544",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,9,24607007009,4,0,2,1,"",46,0,0,20,4,2,2
"34545",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,9,24607007009,4,1,2,4,"",8,10,3,25,4,7,2
"34546",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,10,24607007010,4,0,2,6,"u rê",NA,NA,NA,30,4,4,2
"34547",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,10,24607007010,4,1,2,4,"",0,0,0,30,4,4,2
"34548",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,11,24607007011,4,0,2,1,"",46,0,0,20,4,3,2
"34549",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,11,24607007011,4,1,2,4,"",8,10,3,25,4,8,2
"34550",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,12,24607007012,4,0,2,1,"",46,0,0,20,4,3,2
"34551",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,12,24607007012,4,1,2,4,"",8,10,3,25,4,7,2
"34552",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,13,24607007013,4,0,2,1,"",46,0,0,20,4,3,2
"34553",66,"Tinh Dak Lak","4_Central Highlands",656,24607,7,13,24607007013,4,1,2,4,"",8,10,3,25,4,8,2
"34554",67,"Tinh Dak Nong","4_Central Highlands",662,24658,3,1,24658003001,4,0,3,6,"trộn",NA,NA,NA,20,4,0,3
"34555",67,"Tinh Dak Nong","4_Central Highlands",662,24658,3,1,24658003001,4,1,3,6,"hỗn hợp",NA,NA,NA,20,4,1,3
"34556",67,"Tinh Dak Nong","4_Central Highlands",662,24658,3,1,24658003001,4,2,3,6,"hỗn hợp",NA,NA,NA,20,4,3,3
"34557",67,"Tinh Dak Nong","4_Central Highlands",662,24658,3,2,24658003002,4,0,2,6,"trộn hỗn hợp",NA,NA,NA,100,4,2,2
"34558",67,"Tinh Dak Nong","4_Central Highlands",662,24658,3,2,24658003002,4,1,2,6,"trộn hỗn hợp",NA,NA,NA,100,4,12,2
"34559",67,"Tinh Dak Nong","4_Central Highlands",662,24658,3,5,24658003005,4,0,3,6,"hỗn hợp",NA,NA,NA,25,4,1,3
"34560",67,"Tinh Dak Nong","4_Central Highlands",662,24658,3,5,24658003005,4,1,3,6,"hỗn hợp",NA,NA,NA,20,4,8,3
"34561",67,"Tinh Dak Nong","4_Central Highlands",662,24658,3,5,24658003005,4,2,3,6,"hỗn hợp",NA,NA,NA,20,4,16,3
"34562",67,"Tinh Dak Nong","4_Central Highlands",662,24658,3,9,24658003009,4,0,1,4,"",8,10,3,25,4,3,1
"34563",67,"Tinh Dak Nong","4_Central Highlands",662,24658,3,15,24658003015,4,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"34564",67,"Tinh Dak Nong","4_Central Highlands",663,24676,17,3,24676017003,4,0,2,4,"",20,20,15,30,4,4,2
"34565",67,"Tinh Dak Nong","4_Central Highlands",663,24676,17,3,24676017003,4,1,2,1,"",8,10,3,20,4,6,2
"34566",67,"Tinh Dak Nong","4_Central Highlands",663,24676,17,4,24676017004,4,0,2,1,"",20,20,15,15,4,4,2
"34567",67,"Tinh Dak Nong","4_Central Highlands",663,24676,17,4,24676017004,4,1,2,4,"",20,20,15,18,4,8,2
"34568",67,"Tinh Dak Nong","4_Central Highlands",663,24676,17,7,24676017007,4,0,3,3,"",NA,NA,NA,30,4,2,3
"34569",67,"Tinh Dak Nong","4_Central Highlands",663,24676,17,7,24676017007,4,1,3,1,"",20,20,15,18,4,11,3
