"MATINH","province_name","MAHUYEN","district_name","MAXA","commune_name","n_rice_hh"
"51","Quang Ngai","527","Son Tinh","21184","Tinh Hiep",1723
"51","Quang Ngai","527","Son Tinh","21193","Tinh Binh",1862
"51","Quang Ngai","527","Son Tinh","21196","Tinh Dong",1155
"51","Quang Ngai","527","Son Tinh","21205","Tinh Bac",765
"51","Quang Ngai","527","Son Tinh","21217","Tinh Son",1919
"51","Quang Ngai","527","Son Tinh","21220","Tinh Ha",2892
"51","Quang Ngai","527","Son Tinh","21226","Tinh Giang",946
"51","Quang Ngai","527","Son Tinh","21229","Tinh Minh",1110
"51","Quang Ngai","528","Tu Nghia","21235","La Ha",646
"51","Quang Ngai","528","Tu Nghia","21238","Song Ve",703
"51","Quang Ngai","528","Tu Nghia","21241","Nghia Lam",1214
"51","Quang Ngai","528","Tu Nghia","21244","Nghia Thang",1780
"51","Quang Ngai","528","Tu Nghia","21247","Nghia Thuan",1201
"51","Quang Ngai","528","Tu Nghia","21250","Nghia Ky",2798
"51","Quang Ngai","528","Tu Nghia","21259","Nghia Son",277
"51","Quang Ngai","528","Tu Nghia","21265","Nghia Tho",344
"51","Quang Ngai","528","Tu Nghia","21268","Nghia Hoa",1361
"51","Quang Ngai","528","Tu Nghia","21271","Nghia Dien",1212
"51","Quang Ngai","528","Tu Nghia","21274","Nghia Thuong",2620
"51","Quang Ngai","528","Tu Nghia","21277","Nghia Trung",2564
"51","Quang Ngai","528","Tu Nghia","21280","Nghia Hiep",2150
"51","Quang Ngai","528","Tu Nghia","21283","Nghia Phuong",1314
"51","Quang Ngai","528","Tu Nghia","21286","Nghia My",917
"51","Quang Ngai","529","Son Ha","21289","Di Lang",973
"51","Quang Ngai","529","Son Ha","21292","Son Ha",1958
"51","Quang Ngai","529","Son Ha","21295","Son Thanh",1785
"51","Quang Ngai","529","Son Ha","21298","Son Nham",1006
"51","Quang Ngai","529","Son Ha","21301","Son Bao",831
"51","Quang Ngai","529","Son Ha","21304","Son Linh",1137
"51","Quang Ngai","529","Son Ha","21307","Son Giang",942
"51","Quang Ngai","529","Son Ha","21310","Son Trung",732
"51","Quang Ngai","529","Son Ha","21313","Son Thuong",968
"51","Quang Ngai","529","Son Ha","21316","Son Cao",1250
"51","Quang Ngai","529","Son Ha","21319","Son Hai",652
"51","Quang Ngai","529","Son Ha","21322","Son Thuy",999
"51","Quang Ngai","529","Son Ha","21325","Son Ky",1463
"51","Quang Ngai","529","Son Ha","21328","Son Ba",984
"51","Quang Ngai","530","Son Tay","21331","Son Bua",360
"51","Quang Ngai","530","Son Tay","21334","Son Mua",606
"51","Quang Ngai","530","Son Tay","21335","Son Lien",313
"51","Quang Ngai","530","Son Tay","21337","Son Tan",545
"51","Quang Ngai","530","Son Tay","21338","Son Mau",272
"51","Quang Ngai","530","Son Tay","21340","Son Dung",729
"51","Quang Ngai","530","Son Tay","21341","Son Long",399
"51","Quang Ngai","530","Son Tay","21343","Son Tinh",507
"51","Quang Ngai","530","Son Tay","21346","Son Lap",274
"51","Quang Ngai","531","Minh Long","21349","Long Son",863
"51","Quang Ngai","531","Minh Long","21352","Long Mai",898
"51","Quang Ngai","531","Minh Long","21355","Thanh An",833
"51","Quang Ngai","531","Minh Long","21358","Long Mon",331
"51","Quang Ngai","531","Minh Long","21361","Long Hiep",584
"51","Quang Ngai","532","Nghia Hanh","21364","Cho Chua",1011
"51","Quang Ngai","532","Nghia Hanh","21367","Hanh Thuan",1391
"51","Quang Ngai","532","Nghia Hanh","21370","Hanh Dung",1268
"51","Quang Ngai","532","Nghia Hanh","21373","Hanh Trung",1417
"51","Quang Ngai","532","Nghia Hanh","21376","Hanh Nhan",1393
"51","Quang Ngai","532","Nghia Hanh","21379","Hanh Duc",1744
"51","Quang Ngai","532","Nghia Hanh","21382","Hanh Minh",854
"51","Quang Ngai","532","Nghia Hanh","21385","Hanh Phuoc",2279
"51","Quang Ngai","532","Nghia Hanh","21388","Hanh Thien",1331
"51","Quang Ngai","532","Nghia Hanh","21391","Hanh Thinh",1587
"51","Quang Ngai","532","Nghia Hanh","21394","Hanh Tin Tay",1008
"51","Quang Ngai","532","Nghia Hanh","21397","Hanh Tin Dong",789
"51","Quang Ngai","533","Mo Duc","21400","Mo Duc",1054
"51","Quang Ngai","533","Mo Duc","21403","Duc Loi",256
"51","Quang Ngai","533","Mo Duc","21406","Duc Thang",1290
"51","Quang Ngai","533","Mo Duc","21409","Duc Nhuan",2143
"51","Quang Ngai","533","Mo Duc","21412","Duc Chanh",2789
"51","Quang Ngai","533","Mo Duc","21415","Duc Hiep",1287
"51","Quang Ngai","533","Mo Duc","21418","Duc Minh",949
"51","Quang Ngai","533","Mo Duc","21421","Duc Thanh",1253
"51","Quang Ngai","533","Mo Duc","21424","Duc Hoa",1885
"51","Quang Ngai","533","Mo Duc","21427","Duc Tan",1153
"51","Quang Ngai","533","Mo Duc","21430","Duc Phu",1563
"51","Quang Ngai","533","Mo Duc","21433","Duc Phong",2868
"51","Quang Ngai","533","Mo Duc","21436","Duc Lan",2323
"51","Quang Ngai","534","Duc Pho","21439","Duc Pho",645
"51","Quang Ngai","534","Duc Pho","21442","Pho An",1907
"51","Quang Ngai","534","Duc Pho","21445","Pho Phong",2098
"51","Quang Ngai","534","Duc Pho","21448","Pho Thuan",2189
"51","Quang Ngai","534","Duc Pho","21451","Pho Van",1878
"51","Quang Ngai","534","Duc Pho","21454","Pho Quang",463
"51","Quang Ngai","534","Duc Pho","21457","Pho Nhon",1216
"51","Quang Ngai","534","Duc Pho","21460","Pho Ninh",1799
"51","Quang Ngai","534","Duc Pho","21463","Pho Minh",906
"51","Quang Ngai","534","Duc Pho","21466","Pho Vinh",1332
"51","Quang Ngai","534","Duc Pho","21469","Pho Hoa",621
"51","Quang Ngai","534","Duc Pho","21472","Pho Cuong",2050
"51","Quang Ngai","534","Duc Pho","21475","Pho Khanh",1932
"51","Quang Ngai","534","Duc Pho","21478","Pho Thanh",666
"51","Quang Ngai","534","Duc Pho","21481","Pho Chau",756
"51","Quang Ngai","535","Ba To","21484","Ba To",538
"51","Quang Ngai","535","Ba To","21487","Ba Dien",381
"51","Quang Ngai","535","Ba To","21490","Ba Vinh",1111
"51","Quang Ngai","535","Ba To","21493","Ba Thanh",707
"51","Quang Ngai","535","Ba To","21496","Ba Dong",333
"51","Quang Ngai","535","Ba To","21499","Ba Dinh",814
"51","Quang Ngai","535","Ba To","21500","Ba Giang",375
"51","Quang Ngai","535","Ba To","21502","Ba Lien",279
"51","Quang Ngai","535","Ba To","21505","Ba Ngac",717
"51","Quang Ngai","535","Ba To","21508","Ba Kham",411
"51","Quang Ngai","535","Ba To","21511","Ba Cung",384
"51","Quang Ngai","535","Ba To","21514","Ba Chua",396
"51","Quang Ngai","535","Ba To","21517","Ba Tieu",523
"51","Quang Ngai","535","Ba To","21520","Ba Trang",580
"51","Quang Ngai","535","Ba To","21523","Ba To",1293
"51","Quang Ngai","535","Ba To","21526","Ba Bich",536
"51","Quang Ngai","535","Ba To","21529","Ba Vi",713
"51","Quang Ngai","535","Ba To","21532","Ba Le",376
"51","Quang Ngai","535","Ba To","21535","Ba Nam",193
"51","Quang Ngai","535","Ba To","21538","Ba Xa",1147
"51","Quang Ngai","536","Ly Son","21541","An Vinh",0
"51","Quang Ngai","536","Ly Son","21544","An Hai",0
"51","Quang Ngai","536","Ly Son","21547","An Binh",0
"52","Binh Dinh","540","Qui Nhon","21550","Nhon Binh",1506
"52","Binh Dinh","540","Qui Nhon","21553","Nhon Phu",1448
"52","Binh Dinh","540","Qui Nhon","21556","Dong Da",0
"52","Binh Dinh","540","Qui Nhon","21559","Tran Quang Dieu",501
"52","Binh Dinh","540","Qui Nhon","21562","Hai Cang",0
"52","Binh Dinh","540","Qui Nhon","21565","Quang Trung",0
"52","Binh Dinh","540","Qui Nhon","21568","Thi Nai",0
"52","Binh Dinh","540","Qui Nhon","21571","Le Hong Phong",0
"52","Binh Dinh","540","Qui Nhon","21574","Tran Hung Dao",0
"52","Binh Dinh","540","Qui Nhon","21577","Ngo May",0
"52","Binh Dinh","540","Qui Nhon","21580","Ly Thuong Kiet",0
"52","Binh Dinh","540","Qui Nhon","21583","Le Loi",0
"52","Binh Dinh","540","Qui Nhon","21586","Tran Phu",0
"52","Binh Dinh","540","Qui Nhon","21589","Bui Thi Xuan",550
"52","Binh Dinh","540","Qui Nhon","21592","Nguyen Van Cu",0
"52","Binh Dinh","540","Qui Nhon","21595","Ghenh Rang",137
"52","Binh Dinh","540","Qui Nhon","21598","Nhon Ly",0
"52","Binh Dinh","540","Qui Nhon","21601","Nhon Hoi",1
"52","Binh Dinh","540","Qui Nhon","21604","Nhon Hai",0
"52","Binh Dinh","540","Qui Nhon","21607","Nhon Chau",0
"52","Binh Dinh","540","Qui Nhon","21991","Phuoc My",935
"52","Binh Dinh","542","An Lao","21609","An Lao",571
"52","Binh Dinh","542","An Lao","21610","An Hung",373
"52","Binh Dinh","542","An Lao","21613","An Trung",634
"52","Binh Dinh","542","An Lao","21616","An Dung",411
"52","Binh Dinh","542","An Lao","21619","An Vinh",489
"52","Binh Dinh","542","An Lao","21622","An Toan",205
"52","Binh Dinh","542","An Lao","21625","An Tan",625
"52","Binh Dinh","542","An Lao","21628","An Hoa",1517
"52","Binh Dinh","542","An Lao","21631","An Quang",319
"52","Binh Dinh","542","An Lao","21634","An Nghia",179
"52","Binh Dinh","543","Hoai Nhon","21637","Tam Quan",1155
"52","Binh Dinh","543","Hoai Nhon","21640","Bong Son",1072
"52","Binh Dinh","543","Hoai Nhon","21643","Hoai Son",2266
"52","Binh Dinh","543","Hoai Nhon","21646","Hoai Chau Bac",1785
"52","Binh Dinh","543","Hoai Nhon","21649","Hoai Chau",2135
"52","Binh Dinh","543","Hoai Nhon","21652","Hoai Phu",2074
"52","Binh Dinh","543","Hoai Nhon","21655","Tam Quan Bac",503
"52","Binh Dinh","543","Hoai Nhon","21658","Tam Quan Nam",1410
"52","Binh Dinh","543","Hoai Nhon","21661","Hoai Hao",2221
"52","Binh Dinh","543","Hoai Nhon","21664","Hoai Thanh Tay",1831
"52","Binh Dinh","543","Hoai Nhon","21667","Hoai Thanh",1604
"52","Binh Dinh","543","Hoai Nhon","21670","Hoai Huong",1097
"52","Binh Dinh","543","Hoai Nhon","21673","Hoai Tan",3122
"52","Binh Dinh","543","Hoai Nhon","21676","Hoai Hai",0
"52","Binh Dinh","543","Hoai Nhon","21679","Hoai Xuan",1740
"52","Binh Dinh","543","Hoai Nhon","21682","Hoai My",2943
"52","Binh Dinh","543","Hoai Nhon","21685","Hoai Duc",2818
"52","Binh Dinh","544","Hoai An","21688","Tang Bat Ho",799
"52","Binh Dinh","544","Hoai An","21690","An Hao Tay",827
"52","Binh Dinh","544","Hoai An","21691","An Hao Dong",1174
"52","Binh Dinh","544","Hoai An","21694","An Son",144
"52","Binh Dinh","544","Hoai An","21697","An My",1099
"52","Binh Dinh","544","Hoai An","21700","Dak Mang",342
"52","Binh Dinh","544","Hoai An","21703","An Tin",1774
"52","Binh Dinh","544","Hoai An","21706","An Thanh",1698
"52","Binh Dinh","544","Hoai An","21709","An Phong",1602
"52","Binh Dinh","544","Hoai An","21712","An Duc",1793
"52","Binh Dinh","544","Hoai An","21715","An Huu",1103
"52","Binh Dinh","544","Hoai An","21718","Bok Toi",423
"52","Binh Dinh","544","Hoai An","21721","An Tuong Tay",1766
"52","Binh Dinh","544","Hoai An","21724","An Tuong Dong",1156
"52","Binh Dinh","544","Hoai An","21727","An Nghia",1615
"52","Binh Dinh","545","Phu My","21730","Phu My",1372
"52","Binh Dinh","545","Phu My","21733","Binh Duong",578
"52","Binh Dinh","545","Phu My","21736","My Duc",936
"52","Binh Dinh","545","Phu My","21739","My Chau",1722
"52","Binh Dinh","545","Phu My","21742","My Thang",1307
"52","Binh Dinh","545","Phu My","21745","My Loc",1732
"52","Binh Dinh","545","Phu My","21748","My Loi",1781
"52","Binh Dinh","545","Phu My","21751","My An",781
"52","Binh Dinh","545","Phu My","21754","My Phong",1689
"52","Binh Dinh","545","Phu My","21757","My Trinh",1572
"52","Binh Dinh","545","Phu My","21760","My Tho",1882
"52","Binh Dinh","545","Phu My","21763","My Hoa",2038
"52","Binh Dinh","545","Phu My","21766","My Thanh",799
"52","Binh Dinh","545","Phu My","21769","My Chanh",1894
"52","Binh Dinh","545","Phu My","21772","My Quang",1425
"52","Binh Dinh","545","Phu My","21775","My Hiep",3163
"52","Binh Dinh","545","Phu My","21778","My Tai",2221
"52","Binh Dinh","545","Phu My","21781","My Cat",1248
"52","Binh Dinh","545","Phu My","21784","My Chanh Tay",1004
"52","Binh Dinh","546","Vinh Thanh","21786","Vinh Thanh",948
"52","Binh Dinh","546","Vinh Thanh","21787","Vinh Son",700
"52","Binh Dinh","546","Vinh Thanh","21790","Vinh Kim",428
"52","Binh Dinh","546","Vinh Thanh","21796","Vinh Hiep",858
"52","Binh Dinh","546","Vinh Thanh","21799","Vinh Hao",327
"52","Binh Dinh","546","Vinh Thanh","21801","Vinh Hoa",459
"52","Binh Dinh","546","Vinh Thanh","21802","Vinh Thinh",1456
"52","Binh Dinh","546","Vinh Thanh","21804","Vinh Thuan",225
"52","Binh Dinh","546","Vinh Thanh","21805","Vinh Quang",1016
"52","Binh Dinh","547","Tay Son","21808","Phu Phong",1452
"52","Binh Dinh","547","Tay Son","21811","Binh Tan",1566
"52","Binh Dinh","547","Tay Son","21814","Tay Thuan",1444
"52","Binh Dinh","547","Tay Son","21817","Binh Thuan",1656
"52","Binh Dinh","547","Tay Son","21820","Tay Giang",1998
"52","Binh Dinh","547","Tay Son","21823","Binh Thanh",2192
"52","Binh Dinh","547","Tay Son","21826","Tay An",1127
"52","Binh Dinh","547","Tay Son","21829","Binh Hoa",1905
"52","Binh Dinh","547","Tay Son","21832","Tay Binh",1070
"52","Binh Dinh","547","Tay Son","21835","Binh Tuong",2041
"52","Binh Dinh","547","Tay Son","21838","Tay Vinh",1348
"52","Binh Dinh","547","Tay Son","21841","Vinh An",313
"52","Binh Dinh","547","Tay Son","21844","Tay Xuan",1121
"52","Binh Dinh","547","Tay Son","21847","Binh Nghi",3109
"52","Binh Dinh","547","Tay Son","21850","Tay Phu",1747
"52","Binh Dinh","548","Phu Cat","21853","Ngo May",442
"52","Binh Dinh","548","Phu Cat","21856","Cat Son",1231
"52","Binh Dinh","548","Phu Cat","21859","Cat Minh",2420
"52","Binh Dinh","548","Phu Cat","21862","Cat Khanh",1569
"52","Binh Dinh","548","Phu Cat","21865","Cat Tai",2216
"52","Binh Dinh","548","Phu Cat","21868","Cat Lam",1556
"52","Binh Dinh","548","Phu Cat","21871","Cat Hanh",2861
"52","Binh Dinh","548","Phu Cat","21874","Cat Thanh",1906
"52","Binh Dinh","548","Phu Cat","21877","Cat Trinh",2237
"52","Binh Dinh","548","Phu Cat","21880","Cat Hai",859
"52","Binh Dinh","548","Phu Cat","21883","Cat Hiep",1519
"52","Binh Dinh","548","Phu Cat","21886","Cat Nhon",1859
"52","Binh Dinh","548","Phu Cat","21889","Cat Hung",1179
"52","Binh Dinh","548","Phu Cat","21892","Cat Tuong",2920
"52","Binh Dinh","548","Phu Cat","21895","Cat Tan",2328
"52","Binh Dinh","548","Phu Cat","21898","Cat Tien",1362
"52","Binh Dinh","548","Phu Cat","21901","Cat Thang",1199
"52","Binh Dinh","548","Phu Cat","21904","Cat Chanh",1213
"52","Binh Dinh","549","An Nhon","21907","Binh Dinh",911
"52","Binh Dinh","549","An Nhon","21910","Dap Da",854
"52","Binh Dinh","549","An Nhon","21913","Nhon My",2414
"52","Binh Dinh","549","An Nhon","21916","Nhon Thanh",1912
"52","Binh Dinh","549","An Nhon","21919","Nhon Hanh",1913
"52","Binh Dinh","549","An Nhon","21922","Nhon Hau",2125
"52","Binh Dinh","549","An Nhon","21925","Nhon Phong",1559
"52","Binh Dinh","549","An Nhon","21928","Nhon An",1963
"52","Binh Dinh","549","An Nhon","21931","Nhon Phuc",2118
"52","Binh Dinh","549","An Nhon","21934","Nhon Hung",1867
"52","Binh Dinh","549","An Nhon","21937","Nhon Khanh",1889
"52","Binh Dinh","549","An Nhon","21940","Nhon Loc",1991
"52","Binh Dinh","549","An Nhon","21943","Nhon Hoa",3771
"52","Binh Dinh","549","An Nhon","21946","Nhon Tan",1709
"52","Binh Dinh","549","An Nhon","21949","Nhon Tho",1849
"52","Binh Dinh","550","Tuy Phuoc","21952","Tuy Phuoc",1682
"52","Binh Dinh","550","Tuy Phuoc","21955","Dieu Tri",969
"52","Binh Dinh","550","Tuy Phuoc","21958","Phuoc Thang",2055
"52","Binh Dinh","550","Tuy Phuoc","21961","Phuoc Hung",2576
"52","Binh Dinh","550","Tuy Phuoc","21964","Phuoc Quang",2585
"52","Binh Dinh","550","Tuy Phuoc","21967","Phuoc Hoa",2346
"52","Binh Dinh","550","Tuy Phuoc","21970","Phuoc Son",3953
"52","Binh Dinh","550","Tuy Phuoc","21973","Phuoc Hiep",3305
"52","Binh Dinh","550","Tuy Phuoc","21976","Phuoc Loc",2063
"52","Binh Dinh","550","Tuy Phuoc","21979","Phuoc Nghia",936
"52","Binh Dinh","550","Tuy Phuoc","21982","Phuoc Thuan",2209
"52","Binh Dinh","550","Tuy Phuoc","21985","Phuoc An",3377
"52","Binh Dinh","550","Tuy Phuoc","21988","Phuoc Thanh",1587
"52","Binh Dinh","551","Van Canh","21994","Van Canh",236
"52","Binh Dinh","551","Van Canh","21997","Canh Lien",564
"52","Binh Dinh","551","Van Canh","22000","Canh Hiep",201
"52","Binh Dinh","551","Van Canh","22003","Canh Vinh",1480
"52","Binh Dinh","551","Van Canh","22006","Canh Hien",352
"52","Binh Dinh","551","Van Canh","22009","Canh Thuan",224
"52","Binh Dinh","551","Van Canh","22012","Canh Hoa",172
"54","Phu Yen","555","Tuy Hoa","22015","1",0
"54","Phu Yen","555","Tuy Hoa","22018","8",187
"54","Phu Yen","555","Tuy Hoa","22021","2",31
"54","Phu Yen","555","Tuy Hoa","22024","9",1864
"54","Phu Yen","555","Tuy Hoa","22027","3",0
"54","Phu Yen","555","Tuy Hoa","22030","4",0
"54","Phu Yen","555","Tuy Hoa","22033","5",107
"54","Phu Yen","555","Tuy Hoa","22036","7",63
"54","Phu Yen","555","Tuy Hoa","22039","6",10
"54","Phu Yen","555","Tuy Hoa","22040","Phu Thanh",1594
"54","Phu Yen","555","Tuy Hoa","22041","Phu Dong",636
"54","Phu Yen","555","Tuy Hoa","22042","Hoa Kien",1780
"54","Phu Yen","555","Tuy Hoa","22045","Binh Kien",1120
"54","Phu Yen","555","Tuy Hoa","22048","Binh Ngoc",233
"54","Phu Yen","555","Tuy Hoa","22162","An Phu",925
"54","Phu Yen","555","Tuy Hoa","22240","Phu Lam",604
"54","Phu Yen","557","Song Cau","22051","Xuan Phu",348
"54","Phu Yen","557","Song Cau","22052","Xuan Lam",444
"54","Phu Yen","557","Song Cau","22053","Xuan Thanh",54
"54","Phu Yen","557","Song Cau","22054","Xuan Hai",13
"54","Phu Yen","557","Song Cau","22057","Xuan Loc",1417
"54","Phu Yen","557","Song Cau","22060","Xuan Binh",870
"54","Phu Yen","557","Song Cau","22063","Xuan Hoa",118
"54","Phu Yen","557","Song Cau","22066","Xuan Canh",69
"54","Phu Yen","557","Song Cau","22069","Xuan Thinh",308
"54","Phu Yen","557","Song Cau","22072","Xuan Phuong",539
"54","Phu Yen","557","Song Cau","22073","Xuan Yen",70
"54","Phu Yen","557","Song Cau","22075","Xuan Tho 1",332
"54","Phu Yen","557","Song Cau","22076","Xuan Dai",421
"54","Phu Yen","557","Song Cau","22078","Xuan Tho 2",583
"54","Phu Yen","558","Dong Xuan","22081","La Hai",1230
"54","Phu Yen","558","Dong Xuan","22084","Da Loc",556
"54","Phu Yen","558","Dong Xuan","22087","Phu Mo",499
"54","Phu Yen","558","Dong Xuan","22090","Xuan Lanh",349
"54","Phu Yen","558","Dong Xuan","22093","Xuan Long",334
"54","Phu Yen","558","Dong Xuan","22096","Xuan Quang 1",619
"54","Phu Yen","558","Dong Xuan","22099","Xuan Son Bac",798
"54","Phu Yen","558","Dong Xuan","22102","Xuan Quang 2",697
"54","Phu Yen","558","Dong Xuan","22105","Xuan Son Nam",1314
"54","Phu Yen","558","Dong Xuan","22108","Xuan Quang 3",1478
"54","Phu Yen","558","Dong Xuan","22111","Xuan Phuoc",1832
"54","Phu Yen","559","Tuy An","22114","Chi Thanh",1121
"54","Phu Yen","559","Tuy An","22117","An Dan",1552
"54","Phu Yen","559","Tuy An","22120","An Ninh Tay",2677
"54","Phu Yen","559","Tuy An","22123","An Ninh Dong",2098
"54","Phu Yen","559","Tuy An","22126","An Thach",1341
"54","Phu Yen","559","Tuy An","22129","An Dinh",1214
"54","Phu Yen","559","Tuy An","22132","An Nghiep",1322
"54","Phu Yen","559","Tuy An","22135","An Hai",340
"54","Phu Yen","559","Tuy An","22138","An Cu",2209
"54","Phu Yen","559","Tuy An","22141","An Xuan",463
"54","Phu Yen","559","Tuy An","22144","An Linh",1002
"54","Phu Yen","559","Tuy An","22147","An Hoa",1277
"54","Phu Yen","559","Tuy An","22150","An Hiep",1559
"54","Phu Yen","559","Tuy An","22153","An My",1540
"54","Phu Yen","559","Tuy An","22156","An Chan",895
"54","Phu Yen","559","Tuy An","22159","An Tho",487
"54","Phu Yen","560","Son Hoa","22165","Cung Son",949
"54","Phu Yen","560","Son Hoa","22168","Phuoc Tan",296
"54","Phu Yen","560","Son Hoa","22171","Son Hoi",422
"54","Phu Yen","560","Son Hoa","22174","Son Dinh",150
"54","Phu Yen","560","Son Hoa","22177","Son Long",195
"54","Phu Yen","560","Son Hoa","22180","Ca Lui",397
"54","Phu Yen","560","Son Hoa","22183","Son Phuoc",46
"54","Phu Yen","560","Son Hoa","22186","Son Xuan",212
"54","Phu Yen","560","Son Hoa","22189","Son Nguyen",115
"54","Phu Yen","560","Son Hoa","22192","Eacha Rang",107
"54","Phu Yen","560","Son Hoa","22195","Krong Pa",336
"54","Phu Yen","560","Son Hoa","22198","Suoi Bac",136
"54","Phu Yen","560","Son Hoa","22201","Son Ha",493
"54","Phu Yen","560","Son Hoa","22204","Suoi Trai",215
"54","Phu Yen","561","Song Hinh","22207","Hai Rieng",363
"54","Phu Yen","561","Song Hinh","22210","Ea Lam",238
"54","Phu Yen","561","Song Hinh","22213","Duc Binh Tay",267
"54","Phu Yen","561","Song Hinh","22216","Ea Ba",283
"54","Phu Yen","561","Song Hinh","22219","Son Giang",637
"54","Phu Yen","561","Song Hinh","22222","Duc Binh Dong",429
