"MATINH","province_name","MAHUYEN","district_name","MAXA","commune_name","n_hh"
"01","Ha Noi","276","Thach That","09967","Phu Kim","2942"
"01","Ha Noi","276","Thach That","09970","Huong Ngai","2444"
"01","Ha Noi","276","Thach That","09973","Canh Nau","3490"
"01","Ha Noi","276","Thach That","09976","Kim Quan","2360"
"01","Ha Noi","276","Thach That","09979","Di Nau","1928"
"01","Ha Noi","276","Thach That","09982","Binh Yen","3026"
"01","Ha Noi","276","Thach That","09985","Chang Son","2615"
"01","Ha Noi","276","Thach That","09988","Thach Hoa","2762"
"01","Ha Noi","276","Thach That","09991","Can Kiem","2434"
"01","Ha Noi","276","Thach That","09994","Huu Bang","4494"
"01","Ha Noi","276","Thach That","09997","Phung Xa","3400"
"01","Ha Noi","276","Thach That","10000","Tan Xa","1354"
"01","Ha Noi","276","Thach That","10003","Thach Xa","2108"
"01","Ha Noi","276","Thach That","10006","Binh Phu","3235"
"01","Ha Noi","276","Thach That","10009","Ha Bang","1788"
"01","Ha Noi","276","Thach That","10012","Dong Truc","1835"
"01","Ha Noi","277","Chuong My","10015","Chuc Son","3227"
"01","Ha Noi","277","Chuong My","10018","Xuan Mai","5586"
"01","Ha Noi","277","Chuong My","10021","Phung Chau","3092"
"01","Ha Noi","277","Chuong My","10024","Tien Phuong","4085"
"01","Ha Noi","277","Chuong My","10027","Dong Son","2510"
"01","Ha Noi","277","Chuong My","10030","Dong Phuong Yen","2762"
"01","Ha Noi","277","Chuong My","10033","Phu Nghia","3092"
"01","Ha Noi","277","Chuong My","10039","Truong Yen","2806"
"01","Ha Noi","277","Chuong My","10042","Ngoc Hoa","2362"
"01","Ha Noi","277","Chuong My","10045","Thuy Xuan Tien","4761"
"01","Ha Noi","277","Chuong My","10048","Thanh Binh","1795"
"01","Ha Noi","277","Chuong My","10051","Trung Hoa","2546"
"01","Ha Noi","277","Chuong My","10054","Dai Yen","1648"
"01","Ha Noi","277","Chuong My","10057","Thuy Huong","2234"
"01","Ha Noi","277","Chuong My","10060","Tot Dong","3388"
"01","Ha Noi","277","Chuong My","10063","Lam Dien","2991"
"01","Ha Noi","277","Chuong My","10066","Tan Tien","2686"
"01","Ha Noi","277","Chuong My","10069","Nam Phuong Tien","2317"
"01","Ha Noi","277","Chuong My","10072","Hop Dong","1852"
"01","Ha Noi","277","Chuong My","10075","Hoang Van Thu","3160"
"01","Ha Noi","277","Chuong My","10078","Hoang Dieu","2684"
"01","Ha Noi","277","Chuong My","10081","Huu Van","2189"
"01","Ha Noi","277","Chuong My","10084","Quang Bi","3084"
"01","Ha Noi","277","Chuong My","10087","My Luong","2139"
"01","Ha Noi","277","Chuong My","10090","Thuong Vuc","1698"
"01","Ha Noi","277","Chuong My","10093","Hong Phong","1121"
"01","Ha Noi","277","Chuong My","10096","Dong Phu","1585"
"01","Ha Noi","277","Chuong My","10099","Tran Phu","2446"
"01","Ha Noi","277","Chuong My","10102","Van Vo","2136"
"01","Ha Noi","277","Chuong My","10105","Dong Lac","1469"
"01","Ha Noi","277","Chuong My","10108","Hoa Chinh","1762"
"01","Ha Noi","277","Chuong My","10111","Phu Nam An","1340"
"01","Ha Noi","278","Thanh Oai","10114","Kim Bai","2041"
"01","Ha Noi","278","Thanh Oai","10120","Cu Khe","5154"
"01","Ha Noi","278","Thanh Oai","10126","Bich Hoa","3315"
"01","Ha Noi","278","Thanh Oai","10129","My Hung","1931"
"01","Ha Noi","278","Thanh Oai","10132","Cao Vien","5451"
"01","Ha Noi","278","Thanh Oai","10135","Binh Minh","3918"
"01","Ha Noi","278","Thanh Oai","10138","Tam Hung","3548"
"01","Ha Noi","278","Thanh Oai","10141","Thanh Cao","2886"
"01","Ha Noi","278","Thanh Oai","10144","Thanh Thuy","2263"
"01","Ha Noi","278","Thanh Oai","10147","Thanh Mai","3144"
"01","Ha Noi","278","Thanh Oai","10150","Thanh Van","1854"
"01","Ha Noi","278","Thanh Oai","10153","Do Dong","1850"
"01","Ha Noi","278","Thanh Oai","10156","Kim An","1010"
"01","Ha Noi","278","Thanh Oai","10159","Kim Thu","1666"
"01","Ha Noi","278","Thanh Oai","10162","Phuong Trung","4718"
"01","Ha Noi","278","Thanh Oai","10165","Tan Uoc","2338"
"01","Ha Noi","278","Thanh Oai","10168","Dan Hoa","2628"
"01","Ha Noi","278","Thanh Oai","10171","Lien Chau","2207"
"01","Ha Noi","278","Thanh Oai","10174","Cao Duong","2980"
"01","Ha Noi","278","Thanh Oai","10177","Xuan Duong","1709"
"01","Ha Noi","278","Thanh Oai","10180","Hong Duong","3360"
"01","Ha Noi","279","Thuong Tin","10183","Thuong Tin","1492"
"01","Ha Noi","279","Thuong Tin","10186","Ninh So","2719"
"01","Ha Noi","279","Thuong Tin","10189","Nhi Khe","2070"
"01","Ha Noi","279","Thuong Tin","10192","Duyen Thai","3391"
"01","Ha Noi","279","Thuong Tin","10195","Khanh Ha","3193"
"01","Ha Noi","279","Thuong Tin","10198","Hoa Binh","1922"
"01","Ha Noi","279","Thuong Tin","10201","Van Binh","3553"
"01","Ha Noi","279","Thuong Tin","10204","Hien Giang","1286"
"01","Ha Noi","279","Thuong Tin","10207","Hong Van","1960"
"01","Ha Noi","279","Thuong Tin","10210","Van Tao","3001"
"01","Ha Noi","279","Thuong Tin","10213","Lien Phuong","2352"
"01","Ha Noi","279","Thuong Tin","10216","Van Phu","2203"
"01","Ha Noi","279","Thuong Tin","10219","Tu Nhien","2629"
"01","Ha Noi","279","Thuong Tin","10222","Tien Phong","2966"
"01","Ha Noi","279","Thuong Tin","10225","Ha Hoi","2977"
"01","Ha Noi","279","Thuong Tin","10228","Thu Phu","1799"
"01","Ha Noi","279","Thuong Tin","10231","Nguyen Trai","2963"
"01","Ha Noi","279","Thuong Tin","10234","Quat Dong","2413"
"01","Ha Noi","279","Thuong Tin","10237","Chuong Duong","1537"
"01","Ha Noi","279","Thuong Tin","10240","Tan Minh","2577"
"01","Ha Noi","279","Thuong Tin","10243","Le Loi","2065"
"01","Ha Noi","279","Thuong Tin","10246","Thang Loi","2673"
"01","Ha Noi","279","Thuong Tin","10249","Dung Tien","2618"
"01","Ha Noi","279","Thuong Tin","10252","Thong Nhat","2087"
"01","Ha Noi","279","Thuong Tin","10255","Nghiem Xuyen","1897"
"01","Ha Noi","279","Thuong Tin","10258","To Hieu","3655"
"01","Ha Noi","279","Thuong Tin","10261","Van Tu","2845"
"01","Ha Noi","279","Thuong Tin","10264","Van Diem","2310"
"01","Ha Noi","279","Thuong Tin","10267","Minh Cuong","2812"
"01","Ha Noi","280","Phu Xuyen","10270","Phu Minh","1638"
"01","Ha Noi","280","Phu Xuyen","10273","Phu Xuyen","3526"
"01","Ha Noi","280","Phu Xuyen","10276","Hong Minh","2367"
"01","Ha Noi","280","Phu Xuyen","10279","Phuong Duc","2731"
"01","Ha Noi","280","Phu Xuyen","10282","Van Nhan","1767"
"01","Ha Noi","280","Phu Xuyen","10285","Thuy Phu","896"
"01","Ha Noi","280","Phu Xuyen","10288","Tri Trung","1230"
"01","Ha Noi","280","Phu Xuyen","10291","Dai Thang","1941"
"01","Ha Noi","280","Phu Xuyen","10294","Phu Tuc","2651"
"01","Ha Noi","280","Phu Xuyen","10297","Van Hoang","1812"
"01","Ha Noi","280","Phu Xuyen","10300","Hong Thai","2131"
"01","Ha Noi","280","Phu Xuyen","10303","Hoang Long","2954"
"01","Ha Noi","280","Phu Xuyen","10306","Quang Trung","1492"
"01","Ha Noi","280","Phu Xuyen","10309","Nam Phong","1591"
"01","Ha Noi","280","Phu Xuyen","10312","Nam Trieu","2068"
"01","Ha Noi","280","Phu Xuyen","10315","Tan Dan","2510"
"01","Ha Noi","280","Phu Xuyen","10318","Son Ha","1760"
"01","Ha Noi","280","Phu Xuyen","10321","Chuyen My","2871"
"01","Ha Noi","280","Phu Xuyen","10324","Khai Thai","2459"
"01","Ha Noi","280","Phu Xuyen","10327","Phuc Tien","2904"
"01","Ha Noi","280","Phu Xuyen","10330","Van Tu","1714"
"01","Ha Noi","280","Phu Xuyen","10333","Tri Thuy","3079"
"01","Ha Noi","280","Phu Xuyen","10336","Dai Xuyen","2799"
"01","Ha Noi","280","Phu Xuyen","10339","Phu Yen","1643"
"01","Ha Noi","280","Phu Xuyen","10342","Bach Ha","2244"
"01","Ha Noi","280","Phu Xuyen","10345","Quang Lang","1539"
"01","Ha Noi","280","Phu Xuyen","10348","Chau Can","2754"
"01","Ha Noi","280","Phu Xuyen","10351","Minh Tan","4373"
"01","Ha Noi","281","Ung Hoa","10354","Van Dinh","3852"
"01","Ha Noi","281","Ung Hoa","10357","Vien An","1840"
"01","Ha Noi","281","Ung Hoa","10360","Vien Noi","1385"
"01","Ha Noi","281","Ung Hoa","10363","Hoa Son","2112"
"01","Ha Noi","281","Ung Hoa","10366","Quang Phu Cau","3914"
"01","Ha Noi","281","Ung Hoa","10369","Truong Thinh","1950"
"01","Ha Noi","281","Ung Hoa","10372","Cao Thanh","1268"
"01","Ha Noi","281","Ung Hoa","10375","Lien Bat","1867"
"01","Ha Noi","281","Ung Hoa","10378","Son Cong","1577"
"01","Ha Noi","281","Ung Hoa","10381","Dong Tien","1987"
"01","Ha Noi","281","Ung Hoa","10384","Phuong Tu","3401"
"01","Ha Noi","281","Ung Hoa","10387","Trung Tu","2066"
"01","Ha Noi","281","Ung Hoa","10390","Dong Tan","1777"
"01","Ha Noi","281","Ung Hoa","10393","Tao Duong Van","1810"
"01","Ha Noi","281","Ung Hoa","10396","Van Thai","2727"
"01","Ha Noi","281","Ung Hoa","10399","Minh Duc","1757"
"01","Ha Noi","281","Ung Hoa","10402","Hoa Lam","1748"
"01","Ha Noi","281","Ung Hoa","10405","Hoa Xa","1224"
"01","Ha Noi","281","Ung Hoa","10408","Tram Long","1364"
"01","Ha Noi","281","Ung Hoa","10411","Kim Duong","2072"
"01","Ha Noi","281","Ung Hoa","10414","Hoa Nam","2804"
"01","Ha Noi","281","Ung Hoa","10417","Hoa Phu","1912"
"01","Ha Noi","281","Ung Hoa","10420","Doi Binh","2141"
"01","Ha Noi","281","Ung Hoa","10423","Dai Hung","1447"
"01","Ha Noi","281","Ung Hoa","10426","Dong Lo","1629"
"01","Ha Noi","281","Ung Hoa","10429","Phu Luu","1542"
"01","Ha Noi","281","Ung Hoa","10432","Dai Cuong","1323"
"01","Ha Noi","281","Ung Hoa","10435","Luu Hoang","1421"
"01","Ha Noi","281","Ung Hoa","10438","Hong Quang","2011"
"01","Ha Noi","282","My Duc","10441","Dai Nghia","2177"
"01","Ha Noi","282","My Duc","10444","Dong Tam","2614"
"01","Ha Noi","282","My Duc","10447","Thuong Lam","1748"
"01","Ha Noi","282","My Duc","10450","Tuy Lai","3468"
"01","Ha Noi","282","My Duc","10453","Phuc Lam","2193"
"01","Ha Noi","282","My Duc","10456","My Thanh","1048"
"01","Ha Noi","282","My Duc","10459","Bot Xuyen","2286"
"01","Ha Noi","282","My Duc","10462","An My","1758"
"01","Ha Noi","282","My Duc","10465","Hong Son","1970"
"01","Ha Noi","282","My Duc","10468","Le Thanh","3085"
"01","Ha Noi","282","My Duc","10471","Xuy Xa","2559"
"01","Ha Noi","282","My Duc","10474","Phung Xa","2264"
"01","Ha Noi","282","My Duc","10477","Phu Luu Te","2354"
"01","Ha Noi","282","My Duc","10480","Dai Hung","2124"
"01","Ha Noi","282","My Duc","10483","Van Kim","2055"
"01","Ha Noi","282","My Duc","10486","Doc Tin","1355"
"01","Ha Noi","282","My Duc","10489","Huong Son","5961"
"01","Ha Noi","282","My Duc","10492","Hung Tien","2109"
"01","Ha Noi","282","My Duc","10495","An Tien","1959"
"01","Ha Noi","282","My Duc","10498","Hop Tien","3634"
"01","Ha Noi","282","My Duc","10501","Hop Thanh","2900"
"01","Ha Noi","282","My Duc","10504","An Phu","2145"
"02","Ha Giang","024","Ha Giang","00688","Quang Trung","1786"
"02","Ha Giang","024","Ha Giang","00691","Tran Phu","2502"
"02","Ha Giang","024","Ha Giang","00692","Ngoc Ha","1458"
"02","Ha Giang","024","Ha Giang","00694","Nguyen Trai","3332"
"02","Ha Giang","024","Ha Giang","00697","Minh Khai","3344"
"02","Ha Giang","024","Ha Giang","00700","Ngoc Duong","961"
"02","Ha Giang","024","Ha Giang","00946","Phuong Do","993"
"02","Ha Giang","024","Ha Giang","00949","Phuong Thien","1201"
"02","Ha Giang","026","Dong Van","00712","Pho Bang","596"
"02","Ha Giang","026","Dong Van","00715","Lung Cu","973"
"02","Ha Giang","026","Dong Van","00718","Ma Le","882"
"02","Ha Giang","026","Dong Van","00721","Dong Van","1923"
"02","Ha Giang","026","Dong Van","00724","Lung Tao","754"
"02","Ha Giang","026","Dong Van","00727","Pho La","525"
"02","Ha Giang","026","Dong Van","00730","Thai Phin Tung","997"
"02","Ha Giang","026","Dong Van","00733","Sung La","839"
"02","Ha Giang","026","Dong Van","00736","Xa Phin","663"
"02","Ha Giang","026","Dong Van","00739","Ta Phin","694"
"02","Ha Giang","026","Dong Van","00742","Ta Lung","688"
"02","Ha Giang","026","Dong Van","00745","Pho Cao","1296"
"02","Ha Giang","026","Dong Van","00748","Sinh Lung","771"
"02","Ha Giang","026","Dong Van","00751","Sang Tung","760"
"02","Ha Giang","026","Dong Van","00754","Lung Thau","460"
"02","Ha Giang","026","Dong Van","00757","Ho Quang Phin","690"
"02","Ha Giang","026","Dong Van","00760","Van Chai","828"
"02","Ha Giang","026","Dong Van","00763","Lung Phin","940"
"02","Ha Giang","026","Dong Van","00766","Sung Trai","1260"
"02","Ha Giang","027","Meo Vac","00769","Meo Vac","1829"
"02","Ha Giang","027","Meo Vac","00772","Thuong Phung","848"
"02","Ha Giang","027","Meo Vac","00775","Pai Lung","597"
"02","Ha Giang","027","Meo Vac","00778","Xin Cai","938"
"02","Ha Giang","027","Meo Vac","00781","Pa Vi","702"
"02","Ha Giang","027","Meo Vac","00784","Giang Chu Phin","914"
"02","Ha Giang","027","Meo Vac","00787","Sung Tra","848"
"02","Ha Giang","027","Meo Vac","00790","Sung Mang","579"
"02","Ha Giang","027","Meo Vac","00793","Son Vi","1262"
"02","Ha Giang","027","Meo Vac","00796","Ta Lung","626"
"02","Ha Giang","027","Meo Vac","00799","Can Chu Phin","1144"
"02","Ha Giang","027","Meo Vac","00802","Lung Pu","943"
"02","Ha Giang","027","Meo Vac","00805","Lung Chinh","791"
"02","Ha Giang","027","Meo Vac","00808","Tat Nga","721"
"02","Ha Giang","027","Meo Vac","00811","Nam Ban","722"
"02","Ha Giang","027","Meo Vac","00814","Khau Vai","1309"
"02","Ha Giang","027","Meo Vac","00815","Niem Tong","1052"
"02","Ha Giang","027","Meo Vac","00817","Niem Son","1010"
"02","Ha Giang","028","Yen Minh","00820","Yen Minh","2049"
"02","Ha Giang","028","Yen Minh","00823","Thang Mo","504"
"02","Ha Giang","028","Yen Minh","00826","Phu Lung","630"
"02","Ha Giang","028","Yen Minh","00829","Sung Trang","670"
"02","Ha Giang","028","Yen Minh","00832","Bach Dich","763"
"02","Ha Giang","028","Yen Minh","00835","Na Khe","837"
"02","Ha Giang","028","Yen Minh","00838","Sung Thai","1271"
"02","Ha Giang","028","Yen Minh","00841","Huu Vinh","873"
"02","Ha Giang","028","Yen Minh","00844","Lao Va Chai","1061"
"02","Ha Giang","028","Yen Minh","00847","Mau Due","1452"
"02","Ha Giang","028","Yen Minh","00850","Dong Minh","578"
"02","Ha Giang","028","Yen Minh","00853","Mau Long","1211"
"02","Ha Giang","028","Yen Minh","00856","Ngam La","660"
"02","Ha Giang","028","Yen Minh","00859","Ngoc Long","1616"
"02","Ha Giang","028","Yen Minh","00862","Duong Thuong","882"
"02","Ha Giang","028","Yen Minh","00865","Lung Ho","1500"
"02","Ha Giang","028","Yen Minh","00868","Du Tien","893"
"02","Ha Giang","028","Yen Minh","00871","Du Gia","1573"
"02","Ha Giang","029","Quan Ba","00874","Tam Son","1841"
"02","Ha Giang","029","Quan Ba","00877","Bat Dai Son","693"
"02","Ha Giang","029","Quan Ba","00880","Nghia Thuan","746"
"02","Ha Giang","029","Quan Ba","00883","Can Ty","1053"
"02","Ha Giang","029","Quan Ba","00886","Cao Ma Po","556"
"02","Ha Giang","029","Quan Ba","00889","Thanh Van","1155"
"02","Ha Giang","029","Quan Ba","00892","Tung Vai","1045"
"02","Ha Giang","029","Quan Ba","00895","Dong Ha","717"
"02","Ha Giang","029","Quan Ba","00898","Quan Ba","750"
"02","Ha Giang","029","Quan Ba","00901","Lung Tam","874"
"02","Ha Giang","029","Quan Ba","00904","Quyet Tien","1751"
"02","Ha Giang","029","Quan Ba","00907","Ta Van","645"
"02","Ha Giang","029","Quan Ba","00910","Thai An","579"
"02","Ha Giang","030","Vi Xuyen","00703","Kim Thach","626"
"02","Ha Giang","030","Vi Xuyen","00706","Phu Linh","1299"
"02","Ha Giang","030","Vi Xuyen","00709","Kim Linh","643"
"02","Ha Giang","030","Vi Xuyen","00913","Vi Xuyen","2512"
"02","Ha Giang","030","Vi Xuyen","00916","Nong Truong Viet Lam","1559"
"02","Ha Giang","030","Vi Xuyen","00919","Minh Tan","1413"
"02","Ha Giang","030","Vi Xuyen","00922","Thuan Hoa","1478"
"02","Ha Giang","030","Vi Xuyen","00925","Tung Ba","1659"
"02","Ha Giang","030","Vi Xuyen","00928","Thanh Thuy","660"
"02","Ha Giang","030","Vi Xuyen","00931","Thanh Duc","186"
"02","Ha Giang","030","Vi Xuyen","00934","Phong Quang","649"
"02","Ha Giang","030","Vi Xuyen","00937","Xin Chai","192"
"02","Ha Giang","030","Vi Xuyen","00940","Phuong Tien","704"
"02","Ha Giang","030","Vi Xuyen","00943","Lao Chai","436"
"02","Ha Giang","030","Vi Xuyen","00952","Cao Bo","769"
"02","Ha Giang","030","Vi Xuyen","00955","Dao Duc","1518"
"02","Ha Giang","030","Vi Xuyen","00958","Thuong Son","1223"
"02","Ha Giang","030","Vi Xuyen","00961","Linh Ho","1970"
"02","Ha Giang","030","Vi Xuyen","00964","Quang Ngan","519"
"02","Ha Giang","030","Vi Xuyen","00967","Viet Lam","1224"
"02","Ha Giang","030","Vi Xuyen","00970","Ngoc Linh","1229"
"02","Ha Giang","030","Vi Xuyen","00973","Ngoc Minh","1025"
"02","Ha Giang","030","Vi Xuyen","00976","Bach Ngoc","940"
"02","Ha Giang","030","Vi Xuyen","00979","Trung Thanh","1494"
"02","Ha Giang","031","Bac Me","00982","Minh Son","1208"
"02","Ha Giang","031","Bac Me","00985","Giap Trung","992"
"02","Ha Giang","031","Bac Me","00988","Yen Dinh","783"
"02","Ha Giang","031","Bac Me","00991","Yen Phu","1946"
"02","Ha Giang","031","Bac Me","00994","Minh Ngoc","956"
"02","Ha Giang","031","Bac Me","00997","Yen Phong","437"
"02","Ha Giang","031","Bac Me","01000","Lac Nong","605"
"02","Ha Giang","031","Bac Me","01003","Phu Nam","608"
"02","Ha Giang","031","Bac Me","01006","Yen Cuong","1320"
"02","Ha Giang","031","Bac Me","01009","Thuong Tan","486"
"02","Ha Giang","031","Bac Me","01012","Duong Am","751"
"02","Ha Giang","031","Bac Me","01015","Duong Hong","897"
"02","Ha Giang","031","Bac Me","01018","Phieng Luong","335"
"02","Ha Giang","032","Hoang Su Phi","01021","Vinh Quang","1370"
"02","Ha Giang","032","Hoang Su Phi","01024","Ban May","528"
"02","Ha Giang","032","Hoang Su Phi","01027","Thang Tin","452"
"02","Ha Giang","032","Hoang Su Phi","01030","Then Chu Phin","370"
"02","Ha Giang","032","Hoang Su Phi","01033","Po Lo","685"
"02","Ha Giang","032","Hoang Su Phi","01036","Ban Phung","536"
"02","Ha Giang","032","Hoang Su Phi","01039","Tung San","685"
"02","Ha Giang","032","Hoang Su Phi","01042","Chien Pho","774"
"02","Ha Giang","032","Hoang Su Phi","01045","Dan Van","454"
"02","Ha Giang","032","Hoang Su Phi","01048","Tu Nhan","815"
"02","Ha Giang","032","Hoang Su Phi","01051","Tan Tien","851"
"02","Ha Giang","032","Hoang Su Phi","01054","Nang Don","449"
"02","Ha Giang","032","Hoang Su Phi","01057","Po Ly Ngai","402"
"02","Ha Giang","032","Hoang Su Phi","01060","San Xa Ho","467"
"02","Ha Giang","032","Hoang Su Phi","01063","Ban Luoc","478"
"02","Ha Giang","032","Hoang Su Phi","01066","Ngam Dang Vai","474"
"02","Ha Giang","032","Hoang Su Phi","01069","Ban Nhung","531"
"02","Ha Giang","032","Hoang Su Phi","01072","Ta Su Choong","368"
"02","Ha Giang","032","Hoang Su Phi","01075","Nam Dich","438"
"02","Ha Giang","032","Hoang Su Phi","01078","Ban Peo","322"
"02","Ha Giang","032","Hoang Su Phi","01081","Ho Thau","458"
"02","Ha Giang","032","Hoang Su Phi","01084","Nam Son","675"
"02","Ha Giang","032","Hoang Su Phi","01087","Nam Ty","685"
"02","Ha Giang","032","Hoang Su Phi","01090","Thong Nguyen","700"
"02","Ha Giang","032","Hoang Su Phi","01093","Nam Khoa","600"
"02","Ha Giang","033","Xin Man","01096","Coc Pai","1386"
"02","Ha Giang","033","Xin Man","01099","Nan Xin","690"
"02","Ha Giang","033","Xin Man","01102","Ban Diu","1018"
"02","Ha Giang","033","Xin Man","01105","Chi Ca","659"
"02","Ha Giang","033","Xin Man","01108","Xin Man","328"
"02","Ha Giang","033","Xin Man","01111","Trung Thinh","486"
"02","Ha Giang","033","Xin Man","01114","Then Phang","1008"
"02","Ha Giang","033","Xin Man","01117","Ngan Chien","875"
"02","Ha Giang","033","Xin Man","01120","Pa Vay Su","374"
"02","Ha Giang","033","Xin Man","01123","Coc Re","515"
"02","Ha Giang","033","Xin Man","01126","Thu Ta","608"
"02","Ha Giang","033","Xin Man","01129","Nan Ma","624"
"02","Ha Giang","033","Xin Man","01132","Ta Nhiu","826"
"02","Ha Giang","033","Xin Man","01135","Ban Ngo","768"
"02","Ha Giang","033","Xin Man","01138","Che La","672"
"02","Ha Giang","033","Xin Man","01141","Nam Dan","797"
"02","Ha Giang","033","Xin Man","01144","Quang Nguyen","1113"
"02","Ha Giang","033","Xin Man","01147","Na Chi","1138"
"02","Ha Giang","033","Xin Man","01150","Khuon Lung","613"
"02","Ha Giang","034","Bac Quang","01153","Viet Quang","4165"
"02","Ha Giang","034","Bac Quang","01156","Vinh Tuy","964"
"02","Ha Giang","034","Bac Quang","01159","Tan Lap","530"
"02","Ha Giang","034","Bac Quang","01162","Tan Thanh","864"
"02","Ha Giang","034","Bac Quang","01165","Dong Tien","495"
"02","Ha Giang","034","Bac Quang","01168","Dong Tam","1143"
"02","Ha Giang","034","Bac Quang","01171","Tan Quang","1417"
"02","Ha Giang","034","Bac Quang","01174","Thuong Binh","448"
"02","Ha Giang","034","Bac Quang","01177","Huu San","587"
"02","Ha Giang","034","Bac Quang","01180","Kim Ngoc","1135"
"02","Ha Giang","034","Bac Quang","01183","Viet Vinh","1413"
"02","Ha Giang","034","Bac Quang","01186","Bang Hanh","1070"
"02","Ha Giang","034","Bac Quang","01189","Quang Minh","2455"
"02","Ha Giang","034","Bac Quang","01192","Lien Hiep","1038"
"02","Ha Giang","034","Bac Quang","01195","Vo Diem","1398"
"02","Ha Giang","034","Bac Quang","01198","Viet Hong","681"
"02","Ha Giang","034","Bac Quang","01201","Hung An","2342"
"02","Ha Giang","034","Bac Quang","01204","Duc Xuan","535"
"02","Ha Giang","034","Bac Quang","01207","Tien Kieu","992"
"02","Ha Giang","034","Bac Quang","01210","Vinh Hao","1298"
"02","Ha Giang","034","Bac Quang","01213","Vinh Phuc","2071"
"02","Ha Giang","034","Bac Quang","01216","Dong Yen","1931"
"02","Ha Giang","034","Bac Quang","01219","Dong Thanh","613"
"02","Ha Giang","035","Quang Binh","01222","Xuan Minh","534"
"02","Ha Giang","035","Quang Binh","01225","Tien Nguyen","1012"
"02","Ha Giang","035","Quang Binh","01228","Tan Nam","653"
"02","Ha Giang","035","Quang Binh","01231","Ban Ria","430"
"02","Ha Giang","035","Quang Binh","01234","Yen Thanh","701"
"02","Ha Giang","035","Quang Binh","01237","Yen Binh","1796"
"02","Ha Giang","035","Quang Binh","01240","Tan Trinh","1166"
"02","Ha Giang","035","Quang Binh","01243","Tan Bac","966"
"02","Ha Giang","035","Quang Binh","01246","Bang Lang","1546"
