"","IDHO","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","M4B12A1_C0A","M4B12A1_C0B","M4B12A1_C0C","M4B12A1_C0D","M4B12A2_C1","M4B12A2_C1A","M4B12A2_C1A_GHIRO","M4B12A3_TENTR","M4B12A3_C2","M4B12A3_C3","M4B12A3_C4","M4B12A3_C5","M4B12A3_C6","M4B12A3_C6_GHIRO","M4B12A3_C7","M4B12A3_C8","M4B12A3_C91","M4B12A3_C92","M4B12A3_C93","M4B12A3_C94","M4B12A3_C95","M4B12A3_C10D","M4B12A3_C10M","M4B12A3_C11","M4B12A4_C1","M4B12A4_KD","M4B12A4_VD"
"1400","08311006011","25","234","08311","006","011",4,1,2,2,2,1,NA,"","Đồi 1",1,1,"sắn lá tre",1,6,"",12,2,2,1,1,1,1,5,11,"545",NA,NA,NA
"1401","08311006012","25","234","08311","006","012",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1402","08311006014","25","234","08311","006","014",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1403","08374006002","25","235","08374","006","002",4,2,2,2,1,1,NA,"","THỬA 1",1,1,"sắn lá tre",1,6,"",10,2,2,2,2,2,1,6,11,"00522",NA,NA,NA
"1404","08374006005","25","235","08374","006","005",4,2,2,2,1,1,NA,"","THỬA 01",1,1,"sắn lá xanh",1,6,"",8,2,2,2,2,2,1,12,11,"00494",NA,NA,NA
"1405","08374006009","25","235","08374","006","009",4,2,2,2,1,1,NA,"","GÒ ĐỒI",1,1,"lá tre",1,6,"",5,2,1,1,1,2,1,4,11,"00526",NA,NA,NA
"1406","08374006010","25","235","08374","006","010",4,2,2,2,1,1,NA,"","GÒ ĐỒI",1,1,"lá tre",1,6,"",5,2,1,1,1,1,1,4,11,"00484",NA,NA,NA
"1407","08374006014","25","235","08374","006","014",4,2,2,2,1,1,NA,"","THỬA 1",1,1,"sắn lá xanh",1,6,"",10,2,2,2,1,2,1,12,11,"00487",NA,NA,NA
"1408","08428011008","25","235","08428","011","008",4,2,2,2,1,1,NA,"","THỬA 01",1,1,"sắn lá tre",1,6,"",9,2,2,2,2,2,1,13,11,"00493",NA,NA,NA
"1409","08428011009","25","235","08428","011","009",4,2,2,2,1,1,NA,"","THỬA 1",1,1,"sắn lá xanh",1,6,"",10,2,2,1,2,2,1,12,11,"00535",NA,NA,NA
"1410","08428011010","25","235","08428","011","010",4,2,2,2,1,1,NA,"","THỬA 01",1,1,"sắn lá tre",1,6,"",10,2,2,2,2,2,1,13,11,"00498",NA,NA,NA
"1411","08428011011","25","235","08428","011","011",4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"cao sản",2,2,"",4,2,1,1,1,2,1,13,11,"00482",NA,NA,NA
"1412","08428011015","25","235","08428","011","015",4,2,2,2,1,1,NA,"","ĐỒI",1,1,"lá xanh",2,2,"",3,2,1,1,1,2,1,12,11,"00481",NA,NA,NA
"1413","08632010003","25","238","08632","010","003",4,2,2,2,1,1,1,"","ĐẤT VƯỜN",1,1,"sắn nếp",2,6,"",1,2,2,1,1,1,1,19,11,"00496",NA,NA,NA
"1414","08632010007","25","238","08632","010","007",4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"Sắn nếp",1,7,"tự để giống",5,2,2,2,1,2,2,10,11,"00480",NA,NA,NA
"1415","08632010010","25","238","08632","010","010",4,2,2,2,1,1,NA,"","ĐỒI NHÀ",1,1,"sắn lá tre",1,6,"",2,2,2,2,1,2,1,13,11,"00477",NA,NA,NA
"1416","08632010012","25","238","08632","010","012",4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"sắn lá tre",1,6,"",4,2,1,2,1,2,2,15,11,"00515",NA,NA,NA
"1417","08689015001","25","239","08689","015","001",4,1,2,2,2,1,NA,"","VƯỜN THÁNH",1,1,"sắn cao sản",1,6,"",5,2,1,2,1,2,1,4,11,"00541",NA,NA,NA
"1418","08689015005","25","239","08689","015","005",4,1,2,2,2,1,NA,"","VƯỜN THÁNH",1,1,"cao sản",1,6,"",2,2,1,1,1,2,1,18,11,"00517",NA,NA,NA
"1419","08689015007","25","239","08689","015","007",4,1,2,2,2,1,NA,"","VƯỜN THÁNH",1,1,"sắn cao sản",1,6,"",2,2,1,1,1,2,1,25,11,"00501",NA,NA,NA
"1420","08689015010","25","239","08689","015","010",4,1,2,2,2,1,NA,"","VƯỜN THÁNH",1,1,"sắn cao sản",2,6,"",1,2,1,1,1,1,1,5,11,"00516",NA,NA,NA
"1421","08689015014","25","239","08689","015","014",4,1,2,2,2,1,NA,"","VƯỜN THÁNH",1,1,"sắn cao sản",2,6,"",2,2,1,1,1,1,1,19,11,"00525",NA,NA,NA
"1422","08779006004","26","253","08779","006","004",4,2,2,2,1,1,NA,"","RUỘNG NHÀ",1,1,"là xanh",2,5,"",5,1,1,1,1,1,1,10,11,"00022",NA,NA,NA
"1423","08779006010","26","253","08779","006","010",4,2,2,2,1,1,NA,"","NHÀ",1,1,"lá xanh",1,5,"",5,1,1,1,1,1,1,10,11,"00009",NA,NA,NA
"1424","08779006011","26","253","08779","006","011",4,2,2,2,1,1,NA,"","THỬA RUỘNG 1",1,1,"sắn dù (sắn cao sản)",2,6,"",20,1,1,1,1,2,1,10,11,"00017",NA,NA,NA
"1425","08779006013","26","253","08779","006","013",4,2,2,2,1,1,NA,"","NHÀ",1,1,"lá xanh",2,6,"",5,1,1,1,1,2,1,10,11,"00023",NA,NA,NA
"1426","08779006015","26","253","08779","006","015",4,2,2,2,1,1,NA,"","1",1,1,"sắn thân đỏ",2,6,"",4,1,2,1,2,2,1,10,11,"00007",NA,NA,NA
"1427","08914019008","26","248","08914","019","008",4,1,NA,NA,NA,1,NA,"","1",1,1,"sắn nếp",1,6,"",10,2,2,2,1,1,1,13,11,"8",NA,NA,NA
"1428","08914019011","26","248","08914","019","011",4,1,NA,NA,NA,1,NA,"","ĐẤT VƯỜN",1,1,"sắn nếp",1,6,"",15,2,1,2,1,2,1,10,11,"10",NA,NA,NA
"1429","08914019012","26","248","08914","019","012",4,1,NA,NA,NA,1,NA,"","ĐỒNG GIẾNG",1,1,"sắn nếp",1,6,"",4,1,1,2,1,2,2,3,11,"14",NA,NA,NA
"1430","15199009002","38","391","15199","009","002",4,1,2,2,2,1,NA,"","SAU NHÀ",1,1,"Km60",99,3,"",4,2,1,1,1,2,1,9,11,"00890",NA,NA,NA
"1431","15655001011","38","396","15655","001","011",4,1,NA,NA,NA,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1432","16941014001","40","419","16941","014","001",4,1,2,2,2,1,NA,"","THỬA RUỘNG 1.5",1,1,"sắn cao sản",1,6,"",3,2,1,2,1,1,1,17,11,"00576",NA,NA,NA
"1433","16941014004","40","419","16941","014","004",4,1,2,2,2,1,NA,"","VƯỜN NHÀ",1,1,"sắn cao sản",1,5,"",2,2,1,1,1,1,1,16,11,"00580",NA,NA,NA
"1434","16941014012","40","419","16941","014","012",4,1,2,2,2,1,NA,"","VƯỜN NHÀ",1,1,"cao sản",1,6,"",2,2,1,1,1,1,1,17,11,"00587",NA,NA,NA
"1435","16941014017","40","419","16941","014","017",4,1,2,2,2,1,NA,"","VƯỜN NHÀ",1,1,"Cao sản",2,3,"",10,2,1,1,1,1,1,17,11,"00578",NA,NA,NA
"1436","17077022024","40","420","17077","022","024",4,1,2,2,2,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1437","18223004005","42","439","18223","004","005",4,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1438","18223004006","42","439","18223","004","006",4,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1439","18223004007","42","439","18223","004","007",4,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1440","18223004008","42","439","18223","004","008",4,2,2,2,1,1,NA,"","VUON NHA",1,1,"sắn thường",1,6,"",3,2,2,1,2,2,1,8,11,"00606",NA,NA,NA
"1441","18223004009","42","439","18223","004","009",4,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1442","18223004010","42","439","18223","004","010",4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"sắn thường",1,6,"",2,2,2,2,2,2,1,8,11,"00615",NA,NA,NA
"1443","18223004011","42","439","18223","004","011",4,2,2,2,1,1,NA,"","Vườn nhà",1,1,"cao sản",2,2,"",3,2,1,1,1,1,1,8,11,"00599",NA,NA,NA
"1444","18223004012","42","439","18223","004","012",4,2,2,2,1,2,3,"hộ không được chọn mẫu","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1445","18223004013","42","439","18223","004","013",4,2,2,2,1,1,3,"hộ không thuộc chọn mẫu","VƯON NHÀ",1,1,"sắn địa phương",1,6,"",2,1,2,2,2,2,2,8,11,"00612",NA,NA,NA
"1446","18223004014","42","439","18223","004","014",4,2,2,2,1,1,3,"hộ không thuộc chọn mẫu","VƯỜN NHÀ",1,1,"sắn địa phương",1,6,"",3,2,2,1,1,1,1,8,11,"00602",NA,NA,NA
"1447","18223004015","42","439","18223","004","015",4,2,2,2,1,2,3,"hộ không thuộc chọn mẫu","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1448","18550004001","42","444","18550","004","001",4,2,2,2,1,1,NA,"","đất hằng năm",1,1,"sắn xanh ( không rõ tên khoa học)",99,6,"",5,1,2,2,1,1,1,17,11,"00610",NA,NA,NA
"1449","18934008002","44","452","18934","008","002",4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,30,"Km95",2,6,"",1,2,1,1,1,1,1,9,11,"00620",NA,NA,NA
"1450","18934008003","44","452","18934","008","003",4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,1,"kM94",2,6,"",1,2,1,1,1,1,1,13,11,"00626",NA,NA,NA
"1451","18934008007","44","452","18934","008","007",4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,1,"km94",2,6,"",2,1,1,1,1,1,1,15,11,"00642",NA,NA,NA
"1452","18934008009","44","452","18934","008","009",4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,1,"km94",2,6,"",0,2,1,1,1,1,1,14,11,"00647",NA,NA,NA
"1453","18934008015","44","452","18934","008","015",4,1,2,2,2,1,NA,"","THÔN 5 YÊN THỌ",1,1,"km94",2,5,"",0,1,1,1,1,1,1,17,11,"00631",NA,NA,NA
"1454","18958009001","44","453","18958","009","001",4,2,2,2,1,1,NA,"","THỬA 1",1,1,"Sắn xanh công nghiệp",2,6,"",10,2,1,2,1,2,2,10,11,"00634",NA,NA,NA
"1455","18958009002","44","453","18958","009","002",4,1,2,2,2,1,NA,"","THỬA 1",1,1,"Địa phương",1,6,"",10,1,1,2,1,2,2,10,11,"00638",NA,NA,NA
"1456","18958009016","44","453","18958","009","016",4,1,2,2,2,1,NA,"","THỬA 1",1,1,"Sắn đỏ địa phương",1,6,"",10,2,1,2,1,2,2,10,11,"00619",NA,NA,NA
"1457","19111008005","44","455","19111","008","005",4,2,2,2,1,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1458","19213003003","44","456","19213","003","003",4,1,2,2,2,1,NA,"","VÙNG 1",1,1,"sắn xanh",1,6,"",2,2,2,2,1,1,1,24,11,"00624",NA,NA,NA
"1459","19213003008","44","456","19213","003","008",4,1,2,2,2,1,NA,"","ĐẤT NHÀ CHƯA Ở",1,1,"sắn xanh",1,6,"",3,1,2,2,2,2,2,23,11,"01107",NA,NA,NA
"1460","19213003015","44","456","19213","003","015",4,1,NA,NA,NA,1,NA,"","ĐẤT VƯỜN NHÀ Ở",1,1,"sắn lá xanh",1,6,"",2,2,2,2,2,2,1,24,11,"637",NA,NA,NA
"1461","19441016001","45","465","19441","016","001",4,1,2,2,2,1,NA,"","THỬA RUỘNG 1",1,1,"sắn củ",1,5,"",5,2,1,2,1,2,1,4,11,"00672",NA,NA,NA
"1462","19441016003","45","465","19441","016","003",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1463","19441016004","45","465","19441","016","004",4,1,2,2,2,1,NA,"","VƯỜN SẮN",1,1,"KM94",1,6,"",7,2,1,1,1,1,1,8,11,"00694",NA,NA,NA
"1464","19441016007","45","465","19441","016","007",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1465","19441016008","45","465","19441","016","008",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1466","19441016009","45","465","19441","016","009",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1467","19441016010","45","465","19441","016","010",4,1,2,2,2,1,NA,"","DOI VUON",1,1,"km94",2,3,"",5,2,1,1,1,2,1,3,11,"00718",NA,NA,NA
"1468","19441016012","45","465","19441","016","012",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1469","19441016013","45","465","19441","016","013",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1470","19441016014","45","465","19441","016","014",4,1,2,2,2,1,NA,"","MÃ LAI",1,1,"KM94",2,2,"",2,2,1,1,1,1,1,3,11,"00676",NA,NA,NA
"1471","19441016017","45","465","19441","016","017",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1472","19483002002","45","465","19483","002","002",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1473","19483002003","45","465","19483","002","003",4,1,2,2,2,1,NA,"","ĐỒI PRIN",1,1,"KM94",2,3,"",13,2,1,1,1,2,1,15,11,"00722",NA,NA,NA
"1474","19483002004","45","465","19483","002","004",4,1,2,2,2,1,NA,"","PRIN C",1,1,"KM94",2,2,"",10,2,1,1,1,1,1,15,11,"00683",NA,NA,NA
"1475","19483002005","45","465","19483","002","005",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1476","19483002006","45","465","19483","002","006",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1477","19483002007","45","465","19483","002","007",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1478","19483002008","45","465","19483","002","008",4,1,2,2,2,1,NA,"","VƯỜN CÂY SẮN",1,1,"km94",1,6,"",7,2,1,1,1,1,1,16,11,"00669",NA,NA,NA
"1479","19483002009","45","465","19483","002","009",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1480","19483002010","45","465","19483","002","010",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1481","19483002011","45","465","19483","002","011",4,1,2,2,2,1,1,"","RẪY",1,1,"km94",2,6,"",6,2,1,1,1,1,1,18,11,"00684",NA,NA,NA
"1482","19483002016","45","465","19483","002","016",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1483","19483002018","45","465","19483","002","018",4,1,2,2,2,1,NA,"","THỬA 1",1,1,"sắn lấy tinh bột",1,5,"",5,2,1,2,1,2,1,15,11,"00658",NA,NA,NA
"1484","19621012003","45","468","19621","012","003",4,1,2,2,2,1,NA,"","CÔN ĐỒNG",1,1,"KM94",2,6,"",2,2,1,1,1,2,1,16,11,"00719",NA,NA,NA
"1485","19621012005","45","468","19621","012","005",4,1,2,2,2,1,NA,"","XÓM CÔN BANG SƠN",1,1,"KM94",2,6,"",2,2,1,1,1,2,1,21,11,"00664",NA,NA,NA
"1486","19621012006","45","468","19621","012","006",4,1,2,2,2,1,NA,"","BANG SƠN 3",1,1,"Sắn Trắng",1,6,"",2,2,2,1,1,2,1,21,11,"00726",NA,NA,NA
"1487","19621012014","45","468","19621","012","014",4,1,2,2,2,1,NA,"","BANG SƠN",1,1,"Sắn thương",2,6,"",2,2,1,2,1,2,1,10,11,"00709",NA,NA,NA
"1488","19621012015","45","468","19621","012","015",4,1,2,2,2,1,NA,"","XÓM MƠI BẢNG SƠN 3",1,1,"KM94",2,6,"",2,2,1,1,1,1,1,13,11,"00665",NA,NA,NA
"1489","19729003016","45","470","19729","003","016",4,1,2,2,2,1,NA,"","HAI PHU",1,1,"km94",2,3,"",5,2,1,1,1,2,1,20,11,"00655",NA,NA,NA
"1490","20500025011","49","506","20500","025","011",4,2,2,2,1,1,NA,"","VƯƠN NHA",1,1,"cao san",99,6,"",1,2,1,2,1,1,2,19,11,"00778",NA,NA,NA
"1491","20833009002","49","513","20833","009","002",4,1,2,2,2,1,NA,"","THỬA 1",1,1,"canh nông xanh",2,7,"tự để lại",20,2,2,1,1,1,1,16,11,"00763",NA,NA,NA
"1492","20833009003","49","513","20833","009","003",4,1,2,2,2,1,NA,"","THỬA 1",1,1,"Canh nông xanh",99,6,"",18,2,2,1,1,1,1,16,11,"00757",NA,NA,NA
"1493","20833009008","49","513","20833","009","008",4,1,2,2,2,1,NA,"","THỔ",1,1,"canh nông xanh",1,5,"",5,2,2,2,1,2,2,8,11,"00770",NA,NA,NA
"1494","20833009012","49","513","20833","009","012",4,1,2,2,2,1,NA,"","1",1,1,"sắn bún xanh",2,6,"",20,2,2,2,2,1,1,14,11,"00779",NA,NA,NA
"1495","21193008003","51","527","21193","008","003",4,2,2,1,2,1,NA,"","VƯỜN",1,1,"k94",1,6,"",10,1,1,2,1,1,1,9,11,"00832",NA,NA,NA
"1496","21193008006","51","527","21193","008","006",4,1,2,2,2,1,NA,"","VƯỜN",1,1,"k94",1,6,"",10,1,1,2,1,1,1,9,11,"00807",NA,NA,NA
"1497","21193008008","51","527","21193","008","008",4,2,2,2,1,1,NA,"","VƯỜN",1,1,"K94",1,6,"",7,1,1,2,1,2,1,17,11,"00814",NA,NA,NA
"1498","21193008011","51","527","21193","008","011",4,2,2,2,1,1,NA,"","VƯỜN",1,1,"K94",1,6,"",9,1,2,2,1,2,1,9,11,"00798",NA,NA,NA
"1499","21193008013","51","527","21193","008","013",4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"k94",1,6,"",6,2,1,2,1,2,1,10,11,"00821",NA,NA,NA
"1500","21217009010","51","527","21217","009","010",4,2,2,2,1,1,NA,"","VƯỜN",1,1,"K94",1,6,"",8,2,1,2,1,2,1,17,11,"00810",NA,NA,NA
"1501","21217009011","51","527","21217","009","011",4,2,2,2,1,1,NA,"","GÒ QUÁN",1,1,"K94",1,6,"",7,1,2,2,1,2,1,17,11,"00838",NA,NA,NA
"1502","21475001009","51","534","21475","001","009",4,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1503","21475001012","51","534","21475","001","012",4,1,2,2,2,1,NA,"","ĐẤT THỔ NHÀ QUẢN LÝ",1,3,"củ mì gòn",1,6,"",1,1,2,1,1,2,1,22,11,"00809",NA,NA,NA
"1504","21609002006","52","542","21609","002","006",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1505","21637010010","52","543","21637","010","010",4,2,2,2,1,2,3,"0","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1506","21727013001","52","544","21727","013","001",4,2,2,2,1,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1507","21727013002","52","544","21727","013","002",4,2,2,2,1,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1508","21727013003","52","544","21727","013","003",4,2,2,2,1,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1509","21727013005","52","544","21727","013","005",4,2,2,2,1,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1510","21727013007","52","544","21727","013","007",4,NA,NA,1,NA,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1511","21727013008","52","544","21727","013","008",4,2,2,2,1,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1512","21727013009","52","544","21727","013","009",4,2,2,2,1,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1513","22000005013","52","551","22000","005","013",4,1,2,2,2,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1514","22000005015","52","551","22000","005","015",4,1,2,2,2,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1515","22084013001","54","558","22084","013","001",4,1,2,2,2,1,1,"","RẪY NÚI LỚN",1,1,"sắn cao sản",2,6,"",5,2,1,1,1,1,1,20,11,"00889",NA,NA,NA
"1516","22084013003","54","558","22084","013","003",4,1,2,2,2,1,1,"","RẪY NÚI LỚN",1,1,"sắn cao sản",2,6,"",5,1,1,1,1,1,1,19,11,"00907",NA,NA,NA
"1517","22084013005","54","558","22084","013","005",4,1,2,2,2,1,NA,"","HỐ HÒM",1,1,"sắn cao sản",2,6,"",5,2,1,1,1,1,1,20,11,"00892",NA,NA,NA
"1518","22084013011","54","558","22084","013","011",4,1,2,2,2,1,NA,"","ĐẤT LỖ HÒM",1,1,"Sắn cao sản",2,6,"",6,2,1,1,1,1,1,22,11,"00901",NA,NA,NA
"1519","22084013014","54","558","22084","013","014",4,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1520","22084013016","54","558","22084","013","016",4,1,2,2,2,1,NA,"","ĐẤT LỖ HẦM",1,1,"sắn cao sản",2,6,"",5,2,1,1,1,1,1,21,11,"00903",NA,NA,NA
"1521","22087010004","54","558","22087","010","004",4,1,2,2,2,1,NA,"","PHÚ TIẾN",1,1,"Sắn Cao sản",1,6,"",5,2,1,2,1,2,1,20,11,"00919",NA,NA,NA
"1522","22087010005","54","558","22087","010","005",4,1,2,2,2,1,NA,"","PHÚ TIẾN",1,1,"Cao sản",1,6,"",5,2,1,2,1,2,1,16,11,"00898",NA,NA,NA
"1523","22087010006","54","558","22087","010","006",4,1,2,2,2,1,NA,"","PHÚ TIẾN",1,1,"Cao sản",1,6,"",4,2,2,2,2,2,1,19,11,"00916",NA,NA,NA
"1524","22087010015","54","558","22087","010","015",4,1,2,2,2,1,NA,"","PHÚ TIẾN",1,1,"Cao sản",1,6,"",5,2,1,2,1,2,1,18,11,"00895",NA,NA,NA
"1525","22465008001","56","570","22465","008","001",4,1,2,2,2,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1526","22465008003","56","570","22465","008","003",4,1,2,2,2,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1527","22465008008","56","570","22465","008","008",4,1,2,2,2,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1528","22465008010","56","570","22465","008","010",4,1,2,2,2,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1529","22465008011","56","570","22465","008","011",4,1,2,2,2,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1530","22465008012","56","570","22465","008","012",4,1,2,2,2,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"1531","22465008013","56","570","22465","008","013",4,1,2,2,2,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
